date,ae_embedding_0,ae_embedding_1,ae_embedding_2,ae_embedding_3,ae_embedding_4,ae_embedding_5,ae_embedding_6,ae_embedding_7,ae_embedding_8,ae_embedding_9,ae_embedding_10,ae_embedding_11,ae_embedding_12,ae_embedding_13,ae_embedding_14,ae_embedding_15,ae_embedding_16,ae_embedding_17,ae_embedding_18,ae_embedding_19,ae_embedding_20,ae_embedding_21,ae_embedding_22,ae_embedding_23,ae_embedding_24,ae_embedding_25,ae_embedding_26,ae_embedding_27,ae_embedding_28,ae_embedding_29,ae_embedding_30,ae_embedding_31
2024-04-01 00:00:00,-0.06350604,0.12524916,0.061345443,-0.028732551,-0.0054093525,0.09275435,0.04123696,0.060128115,0.1952096,0.09837449,-0.19561327,0.006533485,-0.040223815,0.021364357,0.08336723,-0.03815509,-0.00430613,-0.044006012,0.65482306,-0.010032803,-0.051039,0.022611074,0.056696963,-0.0547452,0.21351618,0.0034199916,-0.021879353,0.013093643,0.17434284,-0.05597467,0.046579685,-0.044235826
2024-04-01 01:00:00,-0.05969179,0.12243569,0.06852096,-0.026001817,-0.0040080696,0.10480686,0.040480793,0.05310558,0.20095503,0.108433865,-0.19766778,0.016792249,-0.035247847,0.03430462,0.07071621,-0.03303419,-0.0015168414,-0.048546106,0.6589057,-0.013559379,-0.052506883,0.011735797,0.055466484,-0.048860554,0.20936745,0.005626695,-0.022495944,-0.0023788735,0.18687594,-0.055141844,0.038375627,-0.039710008
2024-04-01 02:00:00,-0.06711118,0.11850805,0.07493936,-0.026695793,0.0019487664,0.11849504,0.040851288,0.048544496,0.20773038,0.112331755,-0.19682994,0.024725039,-0.031060062,0.03777588,0.055346377,-0.028056558,-0.002450727,-0.045661308,0.6623591,-0.00972797,-0.05774196,0.007575184,0.058380228,-0.038127646,0.20658684,0.01060852,-0.02401643,-0.010348156,0.19810826,-0.04889939,0.040179867,-0.03804799
2024-04-01 03:00:00,-0.07478693,0.1131144,0.08239695,-0.029399855,0.0059183612,0.13195682,0.04056548,0.03922759,0.21871042,0.11190925,-0.19816677,0.031423267,-0.03105817,0.036718797,0.033124745,-0.022120303,-0.0044343546,-0.036333255,0.664353,-0.005611919,-0.062065754,0.01312794,0.05790999,-0.028068356,0.20544803,0.01811999,-0.025316536,-0.013622381,0.2097098,-0.048810884,0.04121187,-0.03778995
2024-04-01 04:00:00,-0.07002881,0.10570225,0.08394427,-0.02750566,0.0054757744,0.14224657,0.038633786,0.05262372,0.21555296,0.10346302,-0.19067332,0.043542292,-0.03407286,0.03329609,0.0020206142,-0.015861128,-0.010033436,-0.037528396,0.6674313,0.0047414005,-0.06871745,0.012045061,0.06434485,-0.012297701,0.20764852,0.0134240575,-0.026979882,-0.014448062,0.22107463,-0.048528466,0.043385122,-0.039412245
2024-04-01 05:00:00,-0.079737514,0.10261233,0.09806926,-0.03769417,0.011433646,0.15422602,0.044432174,0.016991071,0.23468164,0.118170165,-0.20037028,0.039852615,-0.026409201,0.04629059,-0.02634515,-0.0017362796,-0.008287914,-0.013886698,0.66727716,0.0007814616,-0.07192446,0.019668002,0.041537087,-0.0032658987,0.20530364,0.026285604,-0.035878334,-0.019480608,0.23438942,-0.04280137,0.036174122,-0.02848684
2024-04-01 06:00:00,-0.04089554,0.08628398,0.087049946,0.0002991953,-0.010107763,0.17159143,0.04950118,0.057466388,0.20684826,0.13310748,-0.18801719,0.04885785,0.005708739,0.09562594,-0.01401818,0.017136242,0.001212202,-0.047582604,0.68895257,0.033734284,-0.09601775,-0.07343602,0.033606317,0.009780277,0.1930083,0.0079900995,-0.02991504,-0.02972553,0.27181047,-0.03085738,0.03858499,-0.022943355
2024-04-01 07:00:00,-0.024155349,0.077149935,0.075405814,0.011415547,-0.017534181,0.18136728,0.052821957,0.068396986,0.1982266,0.13876462,-0.18362428,0.047805462,0.024718761,0.12268029,-0.02692219,0.03740513,0.010939695,-0.052754663,0.69773287,0.062098533,-0.11814509,-0.118631616,0.01628865,0.019165304,0.18224853,-0.0013951976,-0.03557958,-0.023578197,0.29407573,-0.02665117,0.04191925,-0.016207151
2024-04-01 08:00:00,-0.009463915,0.07441504,0.07133753,0.0039015175,-0.021077648,0.17909722,0.054705665,0.067207634,0.20003214,0.13979116,-0.17916425,0.051218282,0.020659521,0.13162842,-0.073251665,0.057705868,0.012589373,-0.042682268,0.6969803,0.07342544,-0.12676722,-0.11897655,-0.0035563149,0.030662522,0.18170878,-0.011506302,-0.050980687,-0.0107104555,0.30201235,-0.036127694,0.03772876,-0.01156722
2024-04-01 09:00:00,0.013906098,0.07140319,0.054252364,0.011201074,-0.02915971,0.16658652,0.053052977,0.10889801,0.17641222,0.122437574,-0.1673621,0.053443816,0.01901874,0.12843458,-0.091291696,0.06594041,0.012638129,-0.058151983,0.7010167,0.094537556,-0.13790083,-0.13967353,0.0030061118,0.032559734,0.18163443,-0.034502953,-0.055343308,0.0018088147,0.30905032,-0.03815011,0.04236381,-0.015347488
