date,open,high,low,close,tradecount,date_ordinal,processed_log_return,normalized_outliers_processed_log_return,processed_log_return_wtmra_0,processed_log_return_wtmra_1,processed_log_return_wtmra_2,processed_log_return_wtmra_3,processed_log_return_wtmra_4,processed_log_return_wtmra_5,processed_log_return_wtmra_5_4,processed_log_return_wtmra_5_4_3,processed_log_return_wtmra_5_4_3_2,processed_log_return_wtmra_5_4_3_2_1,processed_log_return_wtmra_5_4_3_2_1_0,processed_log_return_wtmra_0_1,processed_log_return_wtmra_0_1_2,processed_log_return_wtmra_0_1_2_3,processed_log_return_wtmra_0_1_2_3_4,processed_log_return_wtmra_0_1_2_3_4_5
2023-10-06,27410.39,28295.0,27175.94,27931.09,1326700,1696550400.0,0.018818266735082634,0.27323224058065226,0.19562980525048337,0.060781746585881834,0.04878525696221984,-0.03833964988167471,-0.045495117450519894,0.05187019911426179,0.0063750816637418994,-0.03196456821793281,0.016820688744287028,0.07760243533016886,0.2732322405806522,0.2564115518363652,0.3051968087985851,0.26685715891691036,0.22136204146639046,0.27323224058065226
2023-10-07,27931.1,28029.67,27842.08,27956.67,641623,1696636800.0,0.0009154062279922295,-0.007881999680860747,-0.06696637122023158,0.07314913304074172,0.039193771599858096,-0.06569242537710393,-0.04226397150354845,0.05469786377942343,0.012433892275874978,-0.05325853310122895,-0.014064761501370857,0.059084371539370864,-0.007881999680860716,0.006182761820510141,0.04537653342036824,-0.020315891956735693,-0.06257986346028414,-0.007881999680860716
2023-10-08,27956.67,28095.14,27687.5,27917.05,822730,1696723200.0,-0.0014181982742726472,-0.04452471699775127,0.02099177713361792,0.008217897676773653,-0.003335594784671952,-0.09028413543619301,-0.0376471652479341,0.05753250366065624,0.019885338412722137,-0.07039879702347088,-0.07373439180814283,-0.06551649413136917,-0.044524716997751256,0.02920967481039157,0.025874080025719618,-0.0644100554104734,-0.1020572206584075,-0.04452471699775126
2023-10-09,27917.06,27987.93,27260.0,27590.12,1156525,1696809600.0,-0.011779875664382407,-0.2072258153055879,-0.04697853292535382,-0.02799906889023488,-0.05533513606636309,-0.10571036764989447,-0.03166565639418708,0.06046294662044555,0.028797290226258473,-0.076913077423636,-0.1322482134899991,-0.16024728238023397,-0.20722581530558778,-0.0749776018155887,-0.1303127378819518,-0.23602310553184627,-0.26768876192603336,-0.2072258153055878
2023-10-10,27590.12,27735.0,27298.0,27390.12,1002272,1696896000.0,-0.007275373195296091,-0.1364952307237664,0.08098669084441192,-0.04417702122122387,-0.1017010195222035,-0.11048915861242645,-0.02461719600668166,0.06350247379435721,0.038885277787675546,-0.0716038808247509,-0.1733049003469544,-0.21748192156817825,-0.13649523072376635,0.036809669623188046,-0.06489134989901546,-0.1753805085114419,-0.19999770451812357,-0.13649523072376635
2023-10-11,27390.12,27477.39,26538.66,26875.52,1336479,1696982400.0,-0.01896652932854734,-0.32007206599408644,-0.09856364010305639,-0.0514733188950255,-0.11220434901796315,-0.10769928757760633,-0.01664390896657736,0.06651243856614232,0.04986852959956496,-0.05783075797804137,-0.17003510699600452,-0.22150842589103004,-0.32007206599408644,-0.1500369589980819,-0.26224130801604506,-0.3699405955936514,-0.38658450456022875,-0.32007206599408644
2023-10-12,26875.52,26947.04,26555.0,26759.63,1066082,1697068800.0,-0.004321426540286491,-0.09011177879622759,0.03267215566221797,-0.012753575766572715,-0.076949940215656,-0.094794448503778,-0.007779156803049752,0.06949318683061091,0.06171403002756116,-0.03308041847621684,-0.11003035869187283,-0.12278393445844554,-0.09011177879622757,0.019918579895645255,-0.05703136032001074,-0.15182580882378874,-0.15960496562683849,-0.09011177879622757
2023-10-13,26759.63,27130.0,26685.0,26862.0,1035322,1697155200.0,0.0038182399293200187,0.037698866585236246,0.07080761999947174,-0.02540653108052982,-0.010257830954261134,-0.07174916791950604,0.0019308541615261395,0.07237392237853535,0.07430477654006148,0.0025556086205554412,-0.007702222333705693,-0.03310875341423551,0.03769886658523623,0.04540108891894193,0.03514325796468079,-0.03660590995482525,-0.03467505579329911,0.03769886658523624
2023-10-14,26862.0,26989.58,26789.0,26852.48,517837,1697241600.0,-0.0003544668067039467,-0.027821796074616722,-0.08009781892910325,-0.039444903109836706,0.04963133055882008,-0.04516461933393349,0.01219245851023805,0.07506175622919861,0.08725421473943666,0.04208959540550317,0.09172092596432325,0.05227602285448655,-0.027821796074616705,-0.11954272203893995,-0.06991139148011988,-0.11507601081405336,-0.10288355230381531,-0.027821796074616698
2023-10-15,26852.48,27293.33,26808.25,27154.15,682942,1697328000.0,0.011171707530674917,0.15316446255655236,-0.1279114950179432,0.11275205045123499,0.08163302212831948,-0.013530076388627375,0.022545365135299058,0.07767559624826938,0.10022096138356844,0.08669088499494107,0.16832390712326056,0.28107595757449555,0.15316446255655236,-0.015159444566708202,0.06647357756161128,0.0529435011729839,0.07548886630828296,0.15316446255655233
2023-10-16,27154.14,30000.0,27112.66,28500.78,2289339,1697414400.0,0.04840156611029453,0.737755031505484,0.3555965538785625,0.18145086855470008,0.0653433048473377,0.022792651558396448,0.03248747281448255,0.08008417985200461,0.11257165266648717,0.1353643042248836,0.2007076090722213,0.38215847762692134,0.7377550315054838,0.5370474224332625,0.6023907272806003,0.6251833788389968,0.6576708516534793,0.7377550315054839
2023-10-17,28500.77,28613.65,28069.32,28395.91,1345810,1697500800.0,-0.0036863346095197267,-0.08013944026725293,-0.21498706017312233,-0.05422073383798786,0.01007181061622367,0.05530836264098169,0.04149352332343008,0.0821946571632218,0.12368818048665188,0.17899654312763358,0.18906835374385725,0.13484761990586938,-0.08013944026725295,-0.26920779401111017,-0.2591359833948865,-0.20382762075390484,-0.16233409743047478,-0.08013944026725298
2023-10-18,28395.91,28982.36,28142.87,28320.0,1215235,1697587200.0,-0.0026768518861103275,-0.0642883438049884,-0.056261346856395354,-0.1832131534912906,-0.0422152583778051,0.08360715827107176,0.04974386555498158,0.08405039109444937,0.13379425664943095,0.21740141492050272,0.17518615654269762,-0.00802699694859299,-0.06428834380498835,-0.23947450034768597,-0.28168975872549107,-0.1980826004544193,-0.14833873489943772,-0.06428834380498835
2023-10-19,28320.0,28916.89,28100.66,28713.71,1330256,1697673600.0,0.01380644022600064,0.19453555404471545,0.0007810803820818587,0.0108116405491098,-0.06571369483123317,0.10623172445118893,0.056741694363603816,0.08568310912996409,0.1424248034935679,0.24865652794475684,0.18294283311352366,0.19375447366263346,0.19453555404471531,0.01159272093119166,-0.05412097390004151,0.052110750551147424,0.10885244491475124,0.19453555404471534
2023-10-20,28713.71,30207.55,28578.29,29669.04,1915748,1697760000.0,0.03272936881268124,0.4916671041152083,0.19043298665411518,0.06489680741898196,-0.03116206327725038,0.11805734301645249,0.062396953478787584,0.08704507682412128,0.14944203030290887,0.26749937331936136,0.23633731004211098,0.30123411746109297,0.49166710411520814,0.25532979407309714,0.22416773079584676,0.3422250738122993,0.40462202729108687,0.49166710411520814
2023-10-21,29669.05,30379.99,29464.77,29909.8,1152137,1697846400.0,0.008082108028452294,0.10465096291577256,-0.08209641113675667,-0.12530188854141522,0.03832560079742203,0.11914578455553503,0.06646294284880928,0.08811493439217802,0.15457787724098732,0.27372366179652236,0.3120492625939444,0.18674737405252917,0.1046509629157725,-0.2073982996781719,-0.16907269888074986,-0.04992691432521483,0.016536028523594454,0.10465096291577247
2023-10-22,29909.8,30248.0,29640.0,29992.46,1008299,1697932800.0,0.002759830846653565,0.021079518797667486,-0.2865357876432125,-0.06947040562753556,0.10526022761265501,0.11422371245401867,0.06861744427981553,0.08898432772192622,0.15760177200174175,0.27182548445576044,0.37708571206841546,0.30761530644087987,0.02107951879766734,-0.3560061932707481,-0.2507459656580931,-0.1365222532040744,-0.06790480892425887,0.02107951879766734
2023-10-23,29992.46,34741.91,29883.6,33069.99,2839938,1698019200.0,0.09768020786547688,0.9999999999999998,0.39764309428432965,0.20697187366153127,0.13645837218161125,0.10028839935718312,0.06913618092638561,0.08950207958895871,0.15863826051534433,0.25892665987252744,0.39538503205413866,0.6023569057156699,0.9999999999999996,0.6046149679458609,0.7410733401274722,0.8413617394846553,0.9104979204110409,0.9999999999999997
2023-10-24,33069.99,35280.0,32832.34,33922.73,2850160,1698105600.0,0.02545906657086265,0.3775073869922956,-0.1614209427144677,0.21226433755960772,0.09403960001609825,0.07537958091033267,0.06765695844790298,0.0895878527728216,0.1572448112207246,0.23262439213105726,0.3266639921471555,0.5389283297067633,0.3775073869922956,0.05084339484514003,0.1448829948612383,0.22026257577157096,0.2879195342194739,0.3775073869922955
2023-10-25,33922.73,35132.85,33679.05,34496.05,1643976,1698192000.0,0.016759533553249224,0.24090560685175416,0.06754098884255394,-0.041334994458838134,0.014388827576199007,0.046363310074104006,0.0646051416275673,0.089342333190168,0.1539474748177353,0.2003107848918393,0.2146996124680383,0.17336461800920017,0.2409056068517541,0.026205994383715805,0.04059482195991481,0.08695813203401881,0.15156327366158612,0.2409056068517541
2023-10-26,34496.05,34824.13,33751.0,34151.66,1382785,1698278400.0,-0.01003363081588025,-0.17980593490698643,-0.08077665551301762,-0.19814579210316735,-0.06305746162559092,0.013173240305687546,0.060249960589971854,0.08875077343913007,0.1490007340291019,0.16217397433478944,0.09911651270919852,-0.09902927939396883,-0.17980593490698643,-0.27892244761618495,-0.3419799092417759,-0.32880666893608834,-0.2685567083461165,-0.17980593490698643
2023-10-27,34151.66,34245.0,33390.95,33892.02,1112240,1698364800.0,-0.00763160546721126,-0.14208885998968201,-0.0283968986541644,-0.1273256370291433,-0.10997128945303764,-0.018933783306445254,0.0546428472616853,0.08789590119142329,0.1425387484531086,0.12360496514666335,0.01363367569362571,-0.11369196133551758,-0.142088859989682,-0.15572253568330768,-0.2656938251363453,-0.28462760844279056,-0.22998476118110525,-0.14208885998968196
2023-10-28,33892.01,34493.33,33860.0,34081.0,607438,1698451200.0,0.005560455807826632,0.06505548330377468,0.030649819555207996,0.036341446791449246,-0.0926405086320705,-0.044176116391420446,0.04793668175202681,0.08694416022858159,0.1348808419806084,0.09070472558918796,-0.0019357830428825412,0.034405663748566705,0.0650554833037747,0.06699126634665724,-0.025649242285413265,-0.0698253586768337,-0.021888676924806894,0.0650554833037747
2023-10-29,34081.01,34750.11,33930.0,34525.89,717480,1698537600.0,0.012969433130901344,0.1813927038538677,0.08984292948589186,0.06643873154225356,-0.03810599011606976,-0.06255966413359848,0.03988804948124552,0.08588864759414504,0.12577669707539055,0.06321703294179207,0.02511104282572231,0.09154977436797587,0.18139270385386774,0.15628166102814542,0.11817567091207566,0.05561600677847718,0.09550405625972269,0.18139270385386774
2023-10-30,34525.88,34856.0,34062.84,34474.73,1117727,1698624000.0,-0.0014828854979810758,-0.04554044851955023,-0.10044721548957802,0.0063344861925909565,0.009177751820611958,-0.0760695545371937,0.030760533703601663,0.0847035497904169,0.11546408349401857,0.03939452895682487,0.048572280777436826,0.05490676697002778,-0.04554044851955024,-0.09411272929698707,-0.0849349774763751,-0.1610045320135688,-0.13024399830996714,-0.04554044851955023
2023-10-31,34474.74,34720.49,34025.0,34639.77,1179053,1698710400.0,0.004775852062776867,0.052735480832178105,-0.05494083409653665,0.05015466524659117,0.03526039181271272,-0.08245724559399094,0.021174922699575386,0.08354358076382642,0.10471850346340181,0.02226125786941087,0.05752164968212359,0.10767631492871477,0.05273548083217812,-0.0047861688499454755,0.030474222962767243,-0.051983022631223695,-0.03080809993164831,0.05273548083217812
2023-11-01,34639.78,35582.0,34097.39,35421.43,1624635,1698796800.0,0.022314560261213128,0.32813172985166345,0.22555678321264058,0.06107912940227617,0.025340368287240712,-0.0773127067923761,0.01102988083937121,0.0824382749025108,0.093468155741882,0.016155448949505893,0.041495817236746606,0.10257494663902278,0.3281317298516634,0.2866359126149167,0.31197628090215745,0.23466357410978134,0.24569345494915254,0.32813172985166333
2023-11-02,35421.43,35984.99,34300.0,34941.59,1450837,1698883200.0,-0.013639193957310053,-0.2364211971895992,-0.1785543509673497,-0.057657779633703436,-0.01874637951748672,-0.06377785159929662,0.0009032237220779758,0.08141194080615934,0.08231516452823731,0.01853731292894069,-0.00020906658854603216,-0.05786684622224947,-0.23642119718959917,-0.23621213060105314,-0.25495851011853987,-0.3187363617178365,-0.3178331379957585,-0.2364211971895992
2023-11-03,34941.58,34946.5,34120.0,34716.78,1237373,1698969600.0,-0.0064546666973641625,-0.12360833571877838,-0.03132609481173865,-0.06926705503137132,-0.052456472176951555,-0.0420298142222283,-0.009126718881049902,0.08059781940456133,0.07147110052351142,0.029441286301283127,-0.023015185875668427,-0.09228224090703974,-0.12360833571877838,-0.10059314984310996,-0.1530496220200615,-0.1950794362422898,-0.2042061551233397,-0.12360833571877837
2023-11-04,34716.78,35255.0,34585.18,35062.07,794787,1699056000.0,0.00989677583723088,0.1331452341072272,0.12839993801962166,0.02501421288191461,-0.062281723842964994,-0.01909072949103329,-0.018781121268091054,0.07988465780778027,0.06110353653968922,0.042012807048655926,-0.020268916794309068,0.004745296087605544,0.1331452341072272,0.15341415090153626,0.09113242705857127,0.07204169756753798,0.05326057629944692,0.1331452341072272
2023-11-05,35062.06,35380.0,34448.0,35011.88,1038468,1699142400.0,-0.0014324869251003767,-0.04474908020608931,-0.06284153063009723,0.01580502257842345,-0.05011509332876089,0.001185179546716278,-0.027927431290746926,0.07914477291837604,0.051217341627629115,0.05240252117434539,0.0022874278455845,0.01809245042400795,-0.04474908020608928,-0.04703650805167378,-0.09715160138043467,-0.0959664218337184,-0.12389385312446533,-0.04474908020608928
2023-11-06,35011.89,35276.33,34725.9,35046.09,988246,1699228800.0,0.0009766198683485855,-0.006920811048708736,-0.018830795382526893,-0.05548366972664235,0.0069500001441060374,0.018440789633457254,-0.036373126326396936,0.07837599060929415,0.04200286428289721,0.060443653916354464,0.0673936540604605,0.011909984333818145,-0.006920811048708748,-0.07431446510916924,-0.06736446496506321,-0.04892367533160595,-0.08529680165800288,-0.00692081104870873
2023-11-07,35046.09,35888.0,34523.06,35399.12,1352796,1699315200.0,0.010022908737337355,0.13512579773678626,0.059142789127452626,-0.05951502567292802,0.06990560183338955,0.031551170126805674,-0.0435030337623524,0.07754429608441876,0.03404126232206636,0.06559243244887203,0.1354980342822616,0.07598300860933357,0.1351257977367862,-0.00037223654547539203,0.06953336528791415,0.10108453541471982,0.05758150165236742,0.13512579773678618
2023-11-08,35399.13,36106.0,35100.0,35624.72,1132568,1699401600.0,0.0063528178351219345,0.07749730785058237,-0.1288097439092983,0.035690896851996515,0.10132106922771048,0.04211207459765076,-0.04943203243816616,0.07661504352068899,0.02718301108252283,0.06929508568017359,0.17061615490788407,0.20630705175988057,0.07749730785058226,-0.09311884705730179,0.008202222170408682,0.050314296768059444,0.000882264329893287,0.07749730785058227
2023-11-09,35624.72,37972.24,35534.05,36701.09,2138765,1699488000.0,0.029766675983155067,0.44514631803352994,0.13357531470606562,0.13236407548470175,0.11334494488407693,0.04413857971458942,-0.05382303785178241,0.0755464410958785,0.021723403244096093,0.0658619829586855,0.17920692784276243,0.3115710033274642,0.4451463180335298,0.2659393901907674,0.3792843350748443,0.4234229147894337,0.3695998769376513,0.4451463180335298
2023-11-10,36701.1,37526.0,36324.71,37301.63,1297729,1699574400.0,0.01623057053490802,0.23259972539953971,0.013231181943817616,0.0991903532099366,0.06462959025727928,0.038411627387357476,-0.05709259821379582,0.07422957081494451,0.017136972601148687,0.05554859998850616,0.12017819024578544,0.21936854345572204,0.23259972539953966,0.11242153515375422,0.17705112541103352,0.215462752798391,0.1583701545845952,0.23259972539953971
2023-11-11,37301.63,37408.26,36666.93,37130.0,923300,1699660800.0,-0.004611757237879132,-0.09467060856792953,-0.10935226664396958,-0.011575692703626591,-0.013306362925957218,0.026541994547907143,-0.05968206198429896,0.0727037811420157,0.013021719157716737,0.03956371370562388,0.026257350779666663,0.014681658076040072,-0.0946706085679295,-0.12092795934759616,-0.1342343222735534,-0.10769232772564624,-0.1673743897099452,-0.0946706085679295
2023-11-12,37129.99,37222.22,36731.1,37064.13,810885,1699747200.0,-0.0017756126342137468,-0.05013690764257054,0.12410545725241459,-0.1395685049681405,-0.05932498393778041,0.014925164646902108,-0.06141073782630017,0.07113669719033384,0.009725959364033678,0.024651124010935783,-0.03467385992684462,-0.17424236489498512,-0.05013690764257053,-0.015463047715725903,-0.07478803165350631,-0.0598628670066042,-0.12127360483290436,-0.05013690764257052
2023-11-13,37064.13,37417.99,36333.0,36462.93,1217191,1699833600.0,-0.016353527492521336,-0.27904219673685404,-0.02322937457804653,-0.16959902474477037,-0.09698666851439405,0.0033345352828262373,-0.062047893200781745,0.06948622901831247,0.007438335817530728,0.010772871100356966,-0.08621379741403709,-0.25581282215880746,-0.279042196736854,-0.1928283993228169,-0.28981506783721095,-0.2864805325543847,-0.34852842575516646,-0.279042196736854
2023-11-14,36462.93,36744.0,34800.0,35551.19,1404428,1699920000.0,-0.0253224983929354,-0.4198747435580147,-0.40044421099192445,0.05661553719504865,-0.07490029086529074,-0.007884826237032337,-0.06108365684140057,0.06782270418258478,0.006739047341184211,-0.0011457788958481267,-0.07604606976113887,-0.019430532566090217,-0.4198747435580147,-0.3438286737968758,-0.4187289646621666,-0.42661379089919893,-0.4876974477405995,-0.4198747435580147
2023-11-15,35551.2,37980.0,35360.0,37858.2,1545427,1700006400.0,0.06287397140001015,0.965003588581814,0.8062249852353829,0.1895956155293154,-0.024048380006176165,-0.014387759089540845,-0.058592838152161215,0.06621196506499388,0.0076191269128326675,-0.006768632176708178,-0.030817012182884344,0.15877860334643104,0.9650035885818139,0.9958206007646982,0.9717722207585221,0.9573844616689813,0.8987916235168201,0.965003588581814
2023-11-16,37858.2,37929.54,35500.0,36163.51,1542446,1700092800.0,-0.04579700167213188,-0.741369424912631,-0.6894009180355037,-0.04111122186712306,0.002382640432166293,-0.02277888099067502,-0.05501857795537234,0.06455753350387707,0.009538955548504723,-0.013239925442170297,-0.010857285010004004,-0.05196850687712706,-0.7413694249126308,-0.7305121399026268,-0.7281294994704605,-0.7509083804611355,-0.8059269584165079,-0.7413694249126308
2023-11-17,36163.51,36800.0,35861.1,36613.92,1349322,1700179200.0,0.012377896572665345,0.17210428035922198,0.29370179599801177,-0.14097639715751584,0.03355144837394618,-0.027393090630364377,-0.04984234511858072,0.06306286889372488,0.013220523775144162,-0.014172566855220215,0.019378881518725962,-0.12159751563878987,0.1721042803592219,0.15272539884049594,0.1862768472144421,0.15888375658407772,0.109041411465497,0.17210428035922187
2023-11-18,36613.91,36845.49,36178.58,36568.1,784498,1700265600.0,-0.001252220312786142,-0.04191849837000994,-0.15113629138214468,0.10009375292099297,0.019958813096467225,-0.029235393159943522,-0.04334833384501421,0.06174895399963226,0.018400620154618054,-0.010834773005325468,0.009124040091141757,0.10921779301213473,-0.04191849837000995,-0.05104253846115171,-0.031083725364684487,-0.06031911852462801,-0.10366745236964223,-0.041918498370009966
2023-11-19,36568.11,37500.0,36384.02,37359.86,862400,1700352000.0,0.021420590373204398,0.31409443867214976,0.16309873177097578,0.15192202532210813,0.006211977181713498,-0.03206303634514766,-0.03566896675831964,0.06059370750081958,0.024924740742499937,-0.007138295602647719,-0.0009263184209342213,0.15099570690117392,0.3140944386721497,0.3150207570930839,0.3212327342747974,0.28916969792964975,0.2535007311713301,0.3140944386721497
2023-11-20,37359.85,37750.0,36677.0,37448.78,1485050,1700438400.0,0.0023772666332884944,0.01507242020307293,0.13469160661296323,-0.12391625698647082,0.010671762835006388,-0.03884858891333532,-0.02708176923177355,0.05955566588668301,0.03247389665490946,-0.006374692258425858,0.00429707057658053,-0.11961918640989029,0.015072420203072937,0.010775349626492403,0.02144711246149879,-0.01740147645183653,-0.044483245683610076,0.015072420203072937
2023-11-21,37448.79,37649.44,35735.0,35741.65,1936895,1700524800.0,-0.046657457238005864,-0.7548804676079398,-0.5732184674972958,-0.1879878478437146,0.009871358747113262,-0.04431196990084192,-0.017879598797792814,0.0586460576845923,0.040766458886799486,-0.003545511014042435,0.006325847733070827,-0.1816620001106438,-0.7548804676079396,-0.7612063153410104,-0.751334956593897,-0.795646926494739,-0.8135265252925318,-0.7548804676079395
2023-11-22,35741.65,37861.1,35632.01,37408.34,1648374,1700611200.0,0.045576998787717926,0.6934031193270283,0.5887493084822536,0.06234075067623188,0.04015884541172919,-0.047627297627399735,-0.008090579745395189,0.05787209212960833,0.04978151238421314,0.002154214756813405,0.042313060168542596,0.10465381084477449,0.693403119327028,0.6510900591584855,0.6912489045702147,0.643621606942815,0.6355310271974198,0.6934031193270281
2023-11-23,37408.35,37653.44,36870.0,37294.28,992284,1700697600.0,-0.003053710529443689,-0.07020585241567576,-0.2778085277482117,0.15996698332087547,0.043448080151431055,-0.054267738967753776,0.001370361623789301,0.05708498920419396,0.05845535082798326,0.004187611860229486,0.04763569201166054,0.207602675332536,-0.07020585241567567,-0.11784154442733621,-0.07439346427590515,-0.12866120324365893,-0.12729084161986962,-0.07020585241567565
2023-11-24,37294.27,38414.0,37251.51,37713.57,1379414,1700784000.0,0.011180012954367782,0.1532948759544865,0.0678263453650389,0.04877807837010973,0.02424819406208372,-0.05433565270759726,0.010386064445899188,0.056391846418952146,0.06677791086485134,0.012442258157254082,0.0366904522193378,0.08546853058944753,0.15329487595448643,0.11660442373514862,0.14085261779723235,0.08651696508963509,0.09690302953553429,0.15329487595448643
2023-11-25,37713.57,37888.0,37591.1,37780.67,569448,1700870400.0,0.0017776195288349984,0.0056566433149773665,0.03360596301239549,-0.04957315287805142,-0.0026585391023939394,-0.05017425434867109,0.018619657199802034,0.055836969431896304,0.07445662663169833,0.024282372283027237,0.0216238331806333,-0.02794931969741812,0.00565664331497737,-0.01596718986565593,-0.018625728968049867,-0.06879998331672096,-0.05018032611691893,0.0056566433149773734
2023-11-26,37780.67,37814.63,37150.0,37447.43,848020,1700956800.0,-0.008859513391713852,-0.16136971196140623,-0.05423143823085739,-0.09099522184035796,-0.058302335196392566,-0.03916914581536793,0.025930858853596844,0.055397570267972825,0.08132842912156966,0.042159283306201736,-0.01614305189019083,-0.1071382737305488,-0.16136971196140618,-0.14522666007121535,-0.20352899526760793,-0.24269814108297585,-0.21676728222937902,-0.1613697119614062
2023-11-27,37447.42,37569.23,36707.0,37242.7,1238017,1701043200.0,-0.005482130309367848,-0.10833737788888395,-0.06792508541727554,-0.014930804304381508,-0.09670992542386254,-0.016973918634132796,0.03314809084134504,0.055054265049423415,0.08820235589076846,0.07122843725663566,-0.02548148816722688,-0.040412292471608394,-0.10833737788888394,-0.08285588972165706,-0.1795658151455196,-0.19653973377965242,-0.16339164293830738,-0.10833737788888397
2023-11-28,37242.7,38377.0,36868.41,37818.87,1272779,1701129600.0,0.01535223194675372,0.21880787996771187,0.15375222735154032,0.06821678598485284,-0.11218843727355482,0.014062486222089722,0.040216710843363215,0.05474810683942051,0.09496481768278373,0.10902730390487345,-0.0031611333686813736,0.06505565261617147,0.21880787996771178,0.22196901333639316,0.10978057606283834,0.12384306228492806,0.1640597731282913,0.21880787996771178
2023-11-29,37818.88,38450.0,37570.0,37854.64,1131353,1701216000.0,0.0009453771250752638,-0.007411390754420396,-0.03980768906809203,-0.009908970378709643,-0.10355892669513442,0.04516367164852381,0.046331688114326114,0.054368835624665775,0.10070052373899188,0.1458641953875157,0.04230526869238127,0.03239629831367163,-0.007411390754420405,-0.049716659446801675,-0.1532755861419361,-0.10811191449341229,-0.06178022637908617,-0.007411390754420398
2023-11-30,37854.65,38145.85,37500.0,37723.96,1007791,1701302400.0,-0.0034581251896556686,-0.07655605102841048,-0.13838011045665718,-0.05988257780660912,-0.057385846167044556,0.0742138128648538,0.0509837551295201,0.053894915407526466,0.10487867053704657,0.17909248340190037,0.12170663723485581,0.06182405942824669,-0.0765560510284105,-0.19826268826326632,-0.2556485344303109,-0.1814347215654571,-0.13045096643593698,-0.07655605102841051
2023-12-01,37723.97,38999.0,37615.86,38682.52,1523417,1701388800.0,0.025092382063089787,0.37174963466118566,0.15718367275296646,-0.01490848681828429,0.017772448235127414,0.1043211462759273,0.05395254682369414,0.05342830739175454,0.10738085421544868,0.211702000491376,0.2294744487265034,0.2145659619082191,0.3717496346611856,0.14227518593468216,0.16004763416980958,0.26436878044573686,0.318321327269431,0.37174963466118555
2023-12-02,38682.51,39717.14,38641.61,39450.35,1034690,1701475200.0,0.019655100831166433,0.28637237430689994,0.009670258249112258,-0.057923515413247806,0.1012595083787651,0.12526715102182248,0.05528908557372087,0.05280988649672699,0.10809897207044786,0.23336612309227034,0.3346256314710354,0.2767021160577876,0.2863723743068999,-0.048253257164135546,0.053006251214629554,0.17827340223645205,0.23356248781017291,0.2863723743068999
2023-12-03,39450.35,40250.0,39274.86,39972.26,1151524,1701561600.0,0.013142794289187723,0.18411485489130833,-0.20638089457114311,-0.01399167116751113,0.16336296247838175,0.13433324047233994,0.05488362436265956,0.0519075933165812,0.10679121767924077,0.2411244581515807,0.40448742062996246,0.3904957494624513,0.1841148548913082,-0.22037256573865424,-0.05700960326027249,0.07732363721206745,0.132207261574727,0.18411485489130822
2023-12-04,39972.26,42420.0,39972.26,41991.1,2112219,1701648000.0,0.049271977534901416,0.7514224030546507,0.12185743296359682,0.20484017604962784,0.19400400127718115,0.1273637200053767,0.05263081611801048,0.05072625664085748,0.10335707275886796,0.23072079276424468,0.4247247940414258,0.6295649700910537,0.7514224030546506,0.32669760901322464,0.5207016102904058,0.6480653302957826,0.7006961464137931,0.7514224030546506
2023-12-05,41991.1,44488.0,41414.0,44073.32,2072700,1701734400.0,0.04839691964470645,0.7376820717880591,0.2133295473285532,0.16011264187339722,0.16458997497584607,0.10193172984814623,0.04854473757927805,0.04917344018283823,0.09771817776211628,0.19964990761026252,0.3642398825861086,0.5243525244595059,0.737682071788059,0.3734421892019504,0.5380321641777964,0.6399638940259427,0.6885086316052207,0.7376820717880589
2023-12-06,44073.82,44297.21,43335.28,43762.69,1876282,1701820800.0,-0.007072982823143485,-0.13331725725514718,-0.21824120406789213,-0.14886832246246637,0.07851847958200282,0.06508269938640886,0.04287489257367495,0.047316197733124656,0.09019109030679962,0.15527378969320849,0.2337922692752113,0.08492394681274493,-0.1333172572551472,-0.3671095265303585,-0.2885910469483557,-0.22350834756194682,-0.18063345498827188,-0.13331725725514723
2023-12-07,43762.69,44047.33,42821.1,43273.14,1414759,1701907200.0,-0.011249508685349425,-0.19889788858619006,-0.12274866955211243,-0.1689884821104444,-0.013713646491726376,0.025240331301644308,0.03599591160021701,0.04531666666623185,0.08131257826644886,0.10655290956809317,0.0928392630763668,-0.0761492190340776,-0.19889788858619004,-0.2917371516625568,-0.30545079815428317,-0.28021046685263884,-0.24421455525242183,-0.19889788858618998
2023-12-08,43273.15,44700.0,43081.1,44170.99,1311268,1701993600.0,0.020536119557329653,0.3002063037933891,0.25135311453766807,0.10401573890550496,-0.1108377286603075,-0.0152568266255968,0.02772122833445475,0.04321077730166556,0.07093200563612032,0.05567517901052352,-0.05516254964978398,0.04885318925572098,0.30020630379338903,0.35536885344317304,0.24453112478286554,0.22927429815726874,0.25699552649172347,0.30020630379338903
2023-12-09,44171.0,44358.02,43584.51,43713.6,987352,1702080000.0,-0.010408972260493799,-0.18569962016468075,-0.1807128211862346,0.15721872508316556,-0.16629026234978864,-0.05594952186331586,0.019060296466649328,0.04097396368484363,0.060034260151492956,0.004084738288177098,-0.16220552406161154,-0.004986798978445978,-0.18569962016468058,-0.023494096103069045,-0.18978435845285768,-0.24573388031617355,-0.2266735838495242,-0.18569962016468058
