date,open,high,low,close,tradecount,date_ordinal,processed_log_return,TI_SMA_5_Feature,TI_SMA_14_Feature,TI_SMA_21_Feature,TI_EMA_5_Feature,TI_EMA_14_Feature,TI_EMA_21_Feature,MI_RSI_5_Feature,MI_RSI_14_Feature,MI_RSI_21_Feature,MI_MACD_12_26_Feature,MI_Signal_Line_12_26_Feature,MI_MACD_8_17_Feature,MI_Signal_Line_8_17_Feature,MI_MACD_13_30_Feature,MI_Signal_Line_13_30_Feature,VolI_BB_Middle_Band_20_1_Feature,VolI_BB_Upper_Band_20_1_Feature,VolI_BB_Lower_Band_20_1_Feature,VolI_BB_Middle_Band_20_2_Feature,VolI_BB_Upper_Band_20_2_Feature,VolI_BB_Lower_Band_20_2_Feature,VolI_BB_Middle_Band_20_3_Feature,VolI_BB_Upper_Band_20_3_Feature,VolI_BB_Lower_Band_20_3_Feature,MI_Stochastic_Osclilator_percK_5_Feature,MI_Stochastic_Osclilator_percD_5_Feature,MI_Stochastic_Osclilator_percK_14_Feature,MI_Stochastic_Osclilator_percD_14_Feature,MI_Stochastic_Osclilator_percK_21_Feature,MI_Stochastic_Osclilator_percD_21_Feature,VolI_ATR_5_Feature,VolI_ATR_14_Feature,VolI_ATR_21_Feature,close_log_returns,open_log_returns,high_log_returns,low_log_returns,close_perc_change,high_low_range,close_open_range
2023-07-15,30312.0,30390.9,30200.0,30289.52,1274387.0,1689292800.0,-0.0369894696887356,30635.982,30535.41642857143,30497.289047619044,30609.804734291938,30402.801344019364,30113.31817664007,52.59080666041081,48.545061356778696,47.43980143483729,572.3549562959306,679.2558494327723,274.66002956813463,381.1570691116267,703.8272716327847,806.8472886189275,30495.782,30846.03867985891,30145.52532014109,30495.782,31196.29535971782,29795.26864028218,30495.782,31546.55203957673,29445.011960423268,21.636907887826816,47.33463808777512,29.0507707376448,52.620806344021226,35.240430518184105,54.68402627086766,1073.8856180102343,959.3234323833943,950.1050649540614,-0.03698946968873567,0.034748976139702924,-0.005492319219074599,-0.011670761385050726,-0.036313716787853334,1730.0,-1142.2200000000012
2023-07-16,30289.52,30441.46,30064.29,30231.99,488354.0,1689379200.0,-0.0007422255191403,30611.571999999996,30514.246428571427,30485.960000000003,30503.043156194624,30387.697164816782,30129.336524218244,47.732735912497176,47.25917185153399,48.35109236405574,515.7013883300897,646.5449572122358,213.9895080711176,347.72355690352487,646.8644574940554,777.7595011416779,30487.125,30840.37034240681,30133.87965759319,30487.125,31193.61568481362,29780.63431518638,30487.125,31546.86102722043,29427.38897277957,20.45583447116901,41.072765052682165,27.981437632537393,47.281285554867026,34.264386771981606,51.4388218615282,897.2884944081877,904.4360443560091,913.9524428133918,-0.0007422255191403193,-0.03698979959103012,-0.0399628158224355,0.009983443984183205,-0.0007419501379155591,190.90000000000146,-22.479999999999563
2023-07-17,30232.0,30336.96,29659.2,30138.0,494225.0,1689465600.0,-0.001901142827658,30533.55,30486.743571428575,30474.975714285712,30412.692104129754,30366.93620950788,30138.668658380222,42.31634345320401,46.456574074755785,48.39966532212746,460.848463133716,609.4056583965319,160.36854239241438,310.2525540013028,590.7203626778028,743.7523850573369,30485.325,30839.835194843385,30130.814805156617,30485.325,31194.34538968677,29776.304610313233,30485.325,31548.855584530153,29421.79441546985,17.434618212372726,19.84245352378949,25.246055972384728,27.426088114188985,31.76764169776935,33.757486329311696,793.2647955265498,866.7741840448655,888.3913741079921,-0.0019011428276580337,-0.0007418956168458526,0.0016622735544727096,-0.004503835667892728,-0.0018993368003190625,377.16999999999825,-57.529999999998836
2023-07-18,30138.01,30239.78,29512.0,29859.13,816466.0,1689552000.0,-0.003113801275833,30485.15,30414.014999999996,30468.785714285714,30321.12806941984,30336.411381573496,30138.607871254746,44.93821272893083,39.793463486220865,49.085382585751965,405.1229124740603,568.5491092120376,108.8942070492958,269.98088461090146,532.8938962105967,705.4144779942932,30457.603000000003,30816.713006121136,30098.49299387887,30457.603000000003,31175.82301224227,29739.382987757737,30457.603000000003,31534.9330183634,29380.272981636605,22.321678321678288,20.07071033507332,22.321678321678288,25.18305730886681,27.688568700633613,31.240199056794868,770.1638364212396,853.2731708988036,878.3613086742781,-0.0031138012758330853,-0.0019008120522659548,-0.003438723908073698,-0.01356572472024346,-0.0031089584245033164,677.7599999999984,-94.0
2023-07-19,29859.14,30189.09,29761.96,29909.21,754775.0,1689638400.0,-0.0092961782772288,30166.129999999997,30349.20214285714,30429.10428571429,30167.128712946564,30272.773864030365,30113.20079204977,0.0,40.69766011367273,44.01415380990625,334.60046779799086,521.7593809292282,39.63271083555446,223.91124985583207,459.7677074653657,660.7514288072155,30446.689000000002,30820.958874484775,30072.41912551523,30446.689000000002,31195.228748969548,29698.149251030456,30446.689000000002,31569.49862345432,29323.879376545683,16.38951841359778,18.715271649216245,15.143966495070277,20.90390026304444,15.585886641784608,25.0140323467292,761.6870691369915,844.3093729774604,871.1907701659792,-0.00929617827722886,-0.0031138002442592403,-0.0032084949889279054,-0.004975403698313254,-0.009253102395646695,727.7799999999988,-278.8799999999974
2023-07-20,29909.21,30417.46,29570.96,29800.0,617415.0,1689724800.0,0.0016758040032582,30085.57,30306.659285714286,30421.094761904762,30081.155808631047,30224.29868215965,30094.656174590702,9.957054238905386,43.61703039733876,48.68505813262619,279.52971521362997,473.31344778610855,-3.6659213822276797,178.39581560822012,400.8177892321837,613.4907670663006,30419.783999999996,30812.874758857903,30026.69324114209,30419.783999999996,31205.965517715806,29633.602482284186,30419.783999999996,31599.056276573712,29240.51172342628,42.73556688830068,27.148921207858894,17.328767123287626,18.264803980012072,17.759309087752754,20.344588143390336,694.7756553095934,814.5108463362133,850.0450192056944,0.0016758040032582482,-0.009296175178310866,-0.0016776753194065646,0.008434107716881538,0.0016772089474810237,427.130000000001,50.06999999999971
2023-07-21,29800.0,30061.7,29726.34,29901.72,749723.0,1689811200.0,-0.0036580662106333,29987.666000000005,30299.842857142856,30390.27047619047,29987.43720575403,30167.725524538364,30067.869249627907,8.49274182607489,48.85448351526995,44.72447567493556,224.48568153398446,423.5478945356837,-45.64470609125783,133.58771126832454,341.29939590942377,564.0014268559594,30386.183999999997,30802.604400259304,29969.76359974069,30386.183999999997,31219.024800518608,29553.343199481387,30386.183999999997,31635.445200777915,29136.92279922208,30.985733651797847,30.03693965123208,12.564348660675329,15.012360759677755,13.019703150768159,15.454966293435184,725.1205242476747,816.7957858836265,849.876208767328,-0.00365806621063334,0.0016754690973743562,0.007536184812950955,-0.0064382693373682635,-0.003651383637347849,846.5,-109.20999999999913
2023-07-22,29901.72,29999.0,29625.1,29794.0,555611.0,1689897600.0,0.0034076103143899,29921.612,30268.20142857143,30363.114285714288,29958.864803836026,30132.258121266583,30052.764772389004,23.948128165081087,44.198521669434385,45.409896234099485,186.9161886905713,376.2215533666612,-62.23782376438248,94.42260426178314,298.39820130122826,515.7099313005536,30351.975,30779.09059006842,29924.859409931578,30351.975,31206.206180136836,29497.74381986316,30351.975,31633.321770205257,29070.62822979474,43.0411061780754,38.920802239391286,17.002006805688904,15.631707529883963,17.002006805688904,15.927006348069947,647.1684193981398,782.4075154633675,825.3754369212647,0.0034076103143899864,-0.00365806621063334,-0.011764849360853806,0.00524072278596442,0.003413422818792089,335.3600000000006,101.72000000000116
2023-07-23,29793.99,30350.0,29730.0,30083.75,423988.0,1689984000.0,-0.0036089728683473,29852.811999999998,30233.15642857143,30325.404761904763,29903.90986922402,30087.15703843104,30029.24070217182,23.440395305744232,43.65368247586967,43.61976061412723,146.7582534008252,330.32889337349405,-84.14176132198918,58.70973114502867,252.80905722552052,467.90977237782033,30310.823500000006,30750.52075510949,29871.12624489052,30310.823500000006,31190.218010218978,29431.428989781034,30310.823500000006,31629.915265328462,28991.73173467155,31.144390696441615,35.057076842104934,12.30259139691126,13.956315621091841,12.30259139691126,14.108100451122786,592.5147355185121,753.2284072159842,803.8766065916808,-0.0036089728683473903,0.0034076103143899864,-0.0020878885120296773,-0.0034115464828280186,-0.0036024683529910506,373.90000000000146,-107.72000000000116
2023-07-24,30083.75,30099.58,28861.9,29176.5,519434.0,1690070400.0,0.0096781279070757,29897.735999999997,30227.65928571429,30300.01047619048,29963.85657948268,30086.702766640235,30034.196092883474,67.05594702952247,49.04546920348276,45.87531905019725,136.73698497266741,291.61051169332876,-65.01320552670586,33.96514381068177,236.6229780383146,425.85762795245563,30257.201,30651.417968338283,29862.98403166172,30257.201,31045.63493667656,29468.76706332344,30257.201,31439.851905014842,29074.55009498516,60.577672770230464,44.92105654824914,24.943285926184444,18.08262804292821,24.943285926184444,18.08262804292821,598.0117884148096,743.7120924148425,795.1205777063626,0.009678127907075769,-0.0036093085064516062,0.011632469732253079,0.0035346620329820572,0.009725112438746075,620.0,289.7599999999984
2023-07-25,29176.5,29376.0,29047.65,29228.91,869107.0,1690156800.0,-0.0306215681317574,29751.194,30139.440000000002,30205.73904761905,29701.40438632179,29965.342397754874,29956.22372080316,25.828522416125153,36.8264539677325,35.51279311768029,54.95408822727404,244.27922700011783,-150.98881619843814,-3.025648191142217,150.38853686480797,375.77233866379237,30177.7005,30621.063589192374,29734.337410807624,30177.7005,31064.42667838475,29290.97432161525,30177.7005,31507.789767577124,28847.611232422874,20.22422793077728,37.315430465816426,10.692315535465404,15.979397619520379,10.692315535465404,15.979397619520379,725.9454307318478,778.9955143852109,816.1948359108216,-0.030621568131757492,0.009678463545179945,-0.008285299336400053,-0.029634250765479247,-0.03015747704325422,1237.6800000000003,-907.25
2023-07-26,29228.91,29690.0,29096.94,29351.96,533797.0,1690243200.0,0.0017946972401168,29636.976000000002,30039.92642857143,30132.519999999997,29543.90625754786,29867.15141138756,29890.104291639236,30.42670596702885,34.62116713065478,38.16374917247856,-5.566233590085176,194.31013488207725,-200.87729231227058,-42.59597701536789,83.96180950112102,322.7158788160339,30113.9055,30597.67646014464,29630.13453985536,30113.9055,31081.447420289285,29146.363579710716,30113.9055,31565.218380433926,28662.592619566076,24.662993078422065,35.15496459314324,12.47357509431392,16.036392185321265,12.47357509431392,16.036392185321265,646.4263445854779,746.8065490719815,792.9641294388775,0.0017946972401168204,-0.030621568131757492,-0.024333203731027174,0.006415198772609741,0.001796308673075897,328.34999999999854,52.409999999999854
2023-07-27,29351.95,29567.49,29083.85,29222.78,750401.0,1690329600.0,0.0042010363100691,29527.023999999998,29966.495,30077.622380952384,29479.924171698578,29798.459223202553,29841.182083308395,31.429285627423624,38.34559190299555,40.93193741986737,-43.10305286476432,146.82749733270893,-216.73593524745593,-77.42396866178551,39.56400221871081,271.23371943470244,30086.732,30597.907833098307,29575.556166901693,30086.732,31109.08366619661,29064.38033380339,30086.732,31620.259499294916,28553.204500705084,32.9319266178347,25.93971587567799,16.655677531183013,13.273856053654123,16.655677531183013,13.273856053654123,635.7530756683825,735.8246527096973,783.4448851798834,0.004201036310069169,0.0017946972401168204,0.0106322743375884,0.0016954289919979971,0.0042098730332400525,593.0600000000013,123.04999999999927
2023-07-28,29222.78,29542.22,29123.12,29314.14,583045.0,1690416000.0,-0.0044107821710519,29412.78,29807.105714285713,30045.591428571424,29394.209447799054,29721.701993442213,29784.96371209854,30.980128392956985,17.804511364980755,44.276731700261195,-82.32599613849379,100.99679863846839,-236.7017640607337,-109.27952774157515,-6.520820230954996,220.73289404094652,30030.636,30572.64222736233,29488.62977263767,30030.636,31114.64845472466,28946.62354527534,30030.636,31656.654682086988,28404.61731791301,24.25105839661298,27.281992697623224,13.037101260792513,14.055451295429826,12.26523468035202,13.798162435282995,605.3304605347066,717.8114632304333,769.1684620760795,-0.004410782171051959,0.004200695617260092,-0.004134841841773049,-0.0004499767095246124,-0.004401068957575638,483.64000000000306,-129.1700000000019
2023-07-29,29314.14,29406.92,29256.18,29352.9,543177.0,1690502400.0,0.0031214513568593,29258.858,29735.829285714284,29996.51714285714,29367.51963186604,29667.360394316587,29742.161556453215,20.473431805102607,29.33682872182257,40.66274775574698,-104.83005715194304,59.83142748038611,-234.50970091779527,-134.3255623768192,-36.25629242348805,174.00758741104931,29982.1115,30543.285330065934,29420.937669934065,29982.1115,31104.459160131864,28859.763839868134,29982.1115,31665.6329901978,28298.5900098022,36.539331652769526,31.240772222405713,28.630757932588736,19.441178908188096,15.370288549773923,14.763733587102996,568.0843684277658,696.4749301425454,752.4985353105521,0.0031214513568593983,-0.00441044147824287,-0.0008550203186411089,0.001349323146631753,0.003126328159059444,419.1000000000022,91.36000000000058
2023-07-30,29352.9,29449.0,29033.24,29281.09,339750.0,1690588800.0,0.0013213554199944,29294.138,29668.927857142855,29952.14904761905,29362.646421244026,29625.432341741045,29706.774142230195,70.28705492685627,30.73496017902984,41.525459185808124,-118.17483364792861,24.230175254723168,-222.8971708210047,-152.0398840656563,-56.72882503479923,132.05551242089504,29941.721,30518.225307793815,29365.216692206188,29941.721,31094.729615587625,28788.712384412378,29941.721,31671.23392338144,28212.208076618565,47.52082198178574,36.10373734372272,31.084605839600947,24.250821677660742,16.68762532712504,14.774382852417006,484.6154947422122,657.493863703792,723.8433669624305,0.0013213554199944793,0.0031214513568593983,-0.00459040581710785,0.0045584729659962206,0.0013222287947045608,150.73999999999796,38.76000000000204
2023-07-31,29281.09,29530.0,29101.8,29232.25,454846.0,1690675200.0,-0.0024494337125396,29304.574,29601.00642857143,29910.262380952383,29335.460947496016,29579.52002950891,29668.07558384563,55.744671481416226,30.55546467306843,41.92285936765398,-133.01185416589578,-7.218230629400622,-217.344009993074,-165.10070925113985,-78.24741040022855,93.81861736250893,29885.196999999996,30468.588315139863,29301.80568486013,29885.196999999996,31051.979630279726,28718.414369720267,29885.196999999996,31635.370945419592,28135.0230545804,37.73829100432413,40.59948154629311,26.94785157756688,28.887738449918867,14.247017639261761,15.434977172053586,470.8443957937694,640.227159153521,709.17273044041,-0.002449433712539638,0.0013213554199944793,0.0014299328655507913,-0.007649452922810015,-0.0024464362976061027,415.7599999999984,-71.81000000000131
2023-08-01,29232.26,29739.25,28585.7,29705.99,563115.0,1690761600.0,-0.0016693633056041,29280.632,29536.309999999998,29854.104285714282,29301.057298330677,29533.21735890772,29628.4550762233,34.246611396236645,31.1302869571377,38.7535999694837,-147.01656421084044,-35.17789734568859,-213.56493559368755,-174.7935545196494,-98.60694511352267,58.83215145777591,29815.7045,30389.394894555837,29242.014105444163,29815.7045,30963.085289111674,28668.323710888326,29815.7045,31536.77568366751,28094.63331633249,37.250350959288426,40.83648798179941,23.80814626243919,27.280201226535684,12.587091730958727,14.507244899115188,462.3155166350157,625.0823620711268,695.7930766099142,-0.0016693633056041337,-0.002449433712539638,0.002746742092134125,0.0023586474451385564,-0.0016679706937139382,428.2000000000007,-48.840000000000146
2023-08-02,29705.99,30047.5,28927.5,29186.01,900141.0,1690848000.0,0.0160761571043905,29377.273999999998,29525.37142857143,29810.48,29436.034865553785,29556.25371105336,29635.503705657546,83.34736580585492,47.04918917252437,41.6812711234929,-118.5222878732784,-51.846775451206554,-153.04125611772542,-170.44309483926463,-76.91001032036729,34.15175840720441,29782.003999999997,30340.393888947256,29223.61411105274,29782.003999999997,30898.783777894514,28665.22422210548,29782.003999999997,31457.173666841776,28106.83433315822,97.11672662650093,57.36845619670447,61.159212997336,37.305070279114034,34.80782973434833,20.547313034856284,600.5624133080124,662.8300504946177,717.5910253427754,0.016076157104390566,-0.001669021217729035,0.007061026397323599,-0.017893435150442175,0.01620607377126304,1153.5499999999993,473.7300000000032
2023-08-03,29186.0,29433.33,28968.0,29193.64,945158.0,1690934400.0,-0.0176592240994308,29351.647999999997,29473.714285714286,29753.623333333333,29352.693243702524,29506.887882912913,29594.64064150686,44.4442517322418,38.2014369710061,39.67884872384897,-136.32691709173378,-68.742803779312,-165.1944837363735,-169.39337261868644,-99.53938048327473,9.844278608935475,29668.593,30080.636306872653,29256.54969312735,29668.593,30492.679613745306,28844.506386254696,29668.593,30904.722920617955,28432.463079382047,41.06649336434519,58.47785698337816,32.772306415687545,39.24655522515426,18.65185645487021,22.0155926400591,704.4499306464099,695.4850468878593,736.75335746931,-0.017659224099430867,0.016075815016515258,0.0103117406916518,0.011886106984230881,-0.01750421379661149,1120.0,-519.9800000000032
2023-08-04,29193.65,29333.08,28807.54,29113.99,651970.0,1691020800.0,0.0002613924558795,29319.796000000002,29430.402857142857,29645.97619047619,29299.675495801686,29465.121498524528,29558.186037733507,42.90285204991083,39.76849352051839,26.040838648547293,-148.11416884873324,-84.61707679319625,-168.67006125700573,-169.2487103463503,-116.16943415783317,-13.067305530477007,29612.6745,30008.366524812736,29216.982475187266,29612.6745,30404.058549625468,28821.290450374534,29612.6745,30799.750574438203,28425.5984255618,41.58845259269387,59.92389086117996,34.45785864082066,42.79645935128141,19.96977958808261,24.47648859243373,656.6259445171283,679.0454006815837,723.8284356850572,0.0002613924558795061,-0.01765956672940025,-0.020651757153291653,0.0013990726949846652,0.00026142662186434684,465.33000000000175,7.639999999999418
2023-08-05,29114.0,29152.23,28978.64,29072.13,544850.0,1691107200.0,-0.0027320626663575,29286.376,29374.136428571426,29588.92761904762,29237.78033053446,29418.303965387928,29517.804579757732,42.60514763152314,36.60837841237896,33.611307188469624,-162.01513055181204,-100.0966875449194,-175.75823679579116,-170.55061563623846,-134.67330729634705,-35.177487669726105,29553.897999999997,29930.61122697167,29177.184773028326,29553.897999999997,30307.32445394334,28800.471546056655,29553.897999999997,30684.03768091501,28423.758319084984,36.139690792174115,39.598212249737706,29.94332029700171,32.39116178450332,28.46758201491579,22.363072685956215,630.4087556137029,668.0807292043279,714.386129223864,-0.002732062666357572,0.00026207762615179203,-0.0034118162823482865,-0.005554614030978288,-0.002728333979592712,525.5400000000009,-79.65999999999985
2023-08-06,29072.13,29205.09,28991.88,29088.42,331924.0,1691193600.0,-0.001438831364651,29254.352000000003,29322.574285714283,29530.956666666665,29182.56355368964,29372.147436669537,29477.288708870667,42.86999269721967,37.44691802856781,33.43412103777773,-174.39913039836028,-114.95717611560758,-180.97010539554685,-172.63451358810016,-151.54864052910852,-56.33587909870472,29495.905,29851.41591007857,29140.39408992143,29495.905,30206.926820157136,28784.883179842862,29495.905,30562.437730235706,28429.37226976429,33.27609796141747,37.00141378209513,27.570707929490478,30.65729562243763,26.211902401172605,24.883088001390348,539.0450044909624,632.7599628325903,688.6339325941562,-0.0014388313646510047,-0.0027320617292368125,-0.006184478681073929,0.005921848442484453,-0.0014377967430778682,173.59000000000015,-41.86999999999898
2023-08-07,29088.43,29276.78,28701.03,29211.06,338654.0,1691280000.0,0.0005601735343276,29130.838,29251.479285714282,29476.500952380953,29151.18236912643,29334.317111780263,29441.93700806424,3.5947761530482296,30.87235424569819,34.26200404607569,-180.81475272374155,-128.12869143723438,-178.2949749115396,-173.76660585278805,-162.40707694128287,-75.62155143371893,29443.426,29775.884882609495,29110.967117390504,29443.426,30108.343765218986,28778.508234781013,29443.426,30440.80264782848,28446.049352171518,22.652343623987676,30.689377459193064,33.20738763970706,30.24047195539976,27.444643403065793,27.37470927305141,473.8780035927697,602.7921083445481,665.9946977087202,0.0005601735343276643,-0.001439174842074775,0.0018115984235300589,0.0004567839043090292,0.0005603304608226001,213.20999999999913,16.289999999997235
2023-08-08,29211.06,30244.0,29146.45,29770.42,671438.0,1691366400.0,0.0042072478486427,29135.847999999998,29253.947857142855,29432.36095238095,29171.14157941762,29317.882830209564,29420.94818914931,54.67228708919367,50.95091349328641,37.343109945928276,-173.99742260574567,-137.30243767093665,-158.41649025810693,-170.69658273385184,-160.00926026771413,-90.96477122171805,29411.0225,29732.223672409556,29089.82132759044,29411.0225,30053.424844819114,28768.620155180884,29411.0225,30374.626017228667,28447.41898277133,69.64768537484643,41.85870898675051,42.78013408126973,34.5194098834891,34.13984364763949,29.265463150625976,494.25240287421576,600.8605291770803,661.6973311511621,0.004207247848642796,0.0005605173136833415,0.0024517012164539382,-0.010082780155814479,0.004216110740975276,575.75,122.63000000000102
2023-08-09,29770.41,30160.0,29376.67,29581.99,877168.0,1691452800.0,0.0189678784073805,29251.204000000005,29292.627142857145,29428.136666666665,29370.901052945082,29378.221119514958,29452.718353772096,85.17809221761416,61.64963535055821,48.874892511712694,-122.05202239814025,-134.25235461637737,-78.6107109851655,-152.27940838411456,-112.79101777123287,-94.9331796852662,29404.083000000002,29715.298470681042,29092.867529318963,29404.083000000002,30026.513941362085,28781.65205863792,29404.083000000002,30337.729412043125,28470.43658795688,69.30724511818109,53.869091372338374,71.4418380268949,49.14311991595724,64.67659518714234,42.08702741261589,614.9119222993725,636.3383485215745,682.4522201439638,0.01896787840738051,0.0042069040692872236,0.03250310732794654,0.01540011088040156,0.019148911405474367,1097.5499999999993,559.359999999997
2023-08-10,29581.99,29738.0,29320.2,29455.75,750252.0,1691539200.0,-0.0063495528850291,29344.803999999996,29309.057857142856,29412.554761904765,29441.264035296725,29405.390303579632,29464.470321610996,75.19976738676273,54.81328964273314,45.99057990903391,-94.99460602581894,-126.4008048982657,-42.432006525228644,-130.30992801233737,-88.65163422316618,-93.79108051033892,29393.182500000003,29693.425430272022,29092.939569727983,29393.182500000003,29993.66836054404,28792.696639455964,29393.182500000003,30293.91129081606,28492.453709183945,57.09508285967985,65.35000445090243,60.078996562745054,58.10032289030324,54.389767218412985,51.06873535106495,648.5955378394983,646.837752198605,687.2559239466324,-0.006349552885029144,0.018967542503430294,-0.002781274556268114,0.007867700408450242,-0.006329437072100319,783.3300000000017,-188.41999999999825
2023-08-11,29455.76,29564.52,29252.45,29426.03,513691.0,1691625600.0,-0.0042765929862094,29421.528,29325.698571428573,29396.161904761906,29446.092690197816,29412.104929769015,29463.677565100905,68.93559469278159,54.88081321048024,45.7994421219864,-82.78364327228337,-117.67737257306925,-30.398531675757113,-110.32764874502132,-78.36833465722157,-90.98694490068121,29370.884,29646.95896764974,29094.809032350255,29370.884,29923.03393529948,28818.734064700515,29370.884,30199.108902949225,28542.65909705077,48.9134591080838,58.43859569531489,52.466381233793626,61.32907194114454,49.31417559371987,56.126845999758416,602.4364302715985,630.4779127558475,674.4246894729831,-0.004276592986209428,-0.006349216981078876,-0.014090853864723767,-0.001924123634605248,-0.0042674613844437825,417.7999999999993,-126.2400000000016
2023-08-12,29426.02,29481.35,29381.56,29430.17,437828.0,1691712000.0,-0.0010094804377126,29489.05,29333.690714285713,29373.51,29439.405126798545,29413.961605799814,29460.25505918264,66.446477459835,52.40628830727541,44.091790931695826,-74.64407253065292,-109.07071256458599,-24.63073346684905,-93.18826568938688,-71.7287457457569,-87.48545414524041,29352.4855,29610.552627467616,29094.418372532382,29352.4855,29868.619754935233,28836.351245064765,29352.4855,30126.686882402853,28578.284117597144,46.987303706488106,50.99861522475056,50.6741844057166,54.40652073408511,47.62965482060865,50.44453254424718,544.3631442172788,607.734490416144,657.1697042599839,-0.0010094804377126705,-0.004276253493977755,-0.00585069554752968,-0.0023133674236909723,-0.0010089710837443144,312.0699999999997,-29.729999999999563
2023-08-13,29430.18,29474.65,29272.32,29303.84,310852.0,1691798400.0,0.000140681865524,29532.871999999996,29339.21,29356.184761904755,29436.326751199034,29416.122725026507,29457.5200538024,62.06699049444305,51.686874817166014,45.361784150797135,-67.08601485523832,-100.67377302271646,-19.57495363187627,-78.46560327788475,-65.41940951494325,-83.47344603064093,29319.806499999995,29513.836201343896,29125.776798656094,29319.806499999995,29707.865902687794,28931.747097312196,29319.806499999995,29901.895604031695,28737.717395968295,25.850302947473715,40.58368858734852,50.923837665078565,51.35480110152961,47.86430879102181,48.269379735116786,455.4485153738225,571.452741100705,630.6278135809368,0.0001406818655240356,-0.0010101597651751388,-0.0028171336963878036,0.004403935827353925,0.0001406917616817438,99.78999999999724,4.149999999997817
2023-08-14,29303.85,29695.32,29102.45,29430.93,341726.0,1691884800.0,-0.0043017731911709,29439.556,29340.835,29319.04619047619,29392.164500799357,29401.151695022974,29443.549139820363,0.8718359095311143,50.48510565707827,39.625186568653284,-70.47755354424226,-94.63452912702162,-29.632934150118672,-68.69906945233154,-69.65418682742165,-80.96085344823742,29326.173499999997,29517.32105632184,29135.025943678153,29326.173499999997,29708.468612643686,28943.878387356308,29326.173499999997,29899.61616896553,28752.730831034463,5.6624979339980674,26.166701529319937,43.305795091358604,48.30127238738461,43.305795091358604,46.2665862343297,404.82481229905835,545.0868310220833,610.2326796008923,-0.004301773191170979,0.00014136148806511852,-0.0002272881480711505,-0.003724907075477665,-0.004292533818187172,202.33000000000175,-126.34000000000015
2023-08-15,29430.92,29499.26,29059.6,29200.0,671592.0,1691971200.0,0.0043275966976988,29409.344,29355.02642857143,29331.1619047619,29405.08633386624,29405.12213568658,29442.40194529124,31.734861675372272,54.09970698691759,54.271095279183214,-62.19334535421149,-88.1462923724596,-21.733811196059833,-59.3060178010772,-62.4514811993904,-77.59551303935613,29336.2745,29527.34950722139,29145.19949277861,29336.2745,29718.424514442773,28954.124485557226,29336.2745,29909.499521664162,28763.049478335837,51.6843678703485,27.732389583940073,50.96966773201471,48.39976682948398,50.96966773201471,47.37992387146505,442.4338498392464,548.4999145205059,609.4058853341832,0.0043275966976988696,-0.004301771726334951,0.0074588857516713234,-0.005819996532447339,0.004336974266853755,592.869999999999,127.08000000000175
2023-08-16,29200.01,29259.85,28723.08,28730.51,591162.0,1692057600.0,-0.0078774528796102,29358.194,29318.884285714284,29329.78523809524,29336.724222577493,29377.772517595036,29420.365404810218,25.32371046486942,38.396268386315526,49.54213295407393,-73.4158791614027,-85.20020973024822,-41.39494072915477,-55.723802386692725,-74.19174045433465,-76.97664529662495,29328.676499999994,29522.101804727336,29135.251195272653,29328.676499999994,29715.527109454677,28941.82589054531,29328.676499999994,29908.95241418202,28748.40058581797,22.085194739822754,26.47735351472308,32.338282662657136,42.20458182867683,37.04396068262676,43.77314116866671,441.87907987139715,540.7256349118983,601.3227479373172,-0.0078774528796102,0.004326915666901487,-0.006624279349330251,-0.0014734696508353464,-0.007846507059070196,439.65999999999985,-230.91999999999825
2023-08-17,28730.51,28783.48,25166.0,26623.41,768028.0,1692144000.0,-0.0162090849613036,29219.089999999997,29286.34857142857,29300.192380952376,29134.652815051664,29291.470848582365,29357.651277100194,13.698615837491346,39.30650765330076,41.13093590069274,-118.82400816519657,-91.92496941723789,-106.13127865995921,-65.80529764134602,-119.70211662692964,-84.7449128112258,29304.063000000002,29538.62039136482,29069.505608635183,29304.063000000002,29773.17778272964,28834.948217270365,29304.063000000002,30007.735174094458,28600.390825905546,0.7642145972184511,24.84459240246321,1.9106009838168947,28.406183792829594,8.732436832901028,32.24868841584752,460.8572638971171,540.4430895610482,598.2488075593495,-0.016209084961303622,-0.007876770635264159,-0.00814890915904083,-0.011647912652681794,-0.016078424657534285,536.7699999999968,-469.5
2023-08-18,26623.41,26832.6,25619.0,26054.0,1976577.0,1692230400.0,-0.0761687203764116,28657.738,29102.760714285712,29176.41285714286,28297.571876701113,28935.729402104716,29109.083888272904,4.151992525172005,19.613786776441273,26.289134690288435,-321.1338071491955,-137.7667369636294,-382.38896220076276,-129.12203055322937,-320.1634125752098,-127.54827640467744,29169.5265,29813.082565969184,28525.970434030816,29169.5265,30456.638631938367,27882.414368061633,29169.5265,31100.194697907547,27238.858302092453,32.177236318034495,18.342215218358543,28.70047262701851,20.983118757830862,28.70047262701851,24.825623380848782,1092.1818111176935,760.2314403066875,742.0217214850948,-0.07616872037641167,-0.01620942742699841,-0.01641465767334602,-0.13220710360003154,-0.07334015302895769,3617.4799999999996,-2107.0999999999985
