date,cpc_embedding_0,cpc_embedding_1,cpc_embedding_2,cpc_embedding_3,cpc_embedding_4,cpc_embedding_5,cpc_embedding_6,cpc_embedding_7,cpc_embedding_8,cpc_embedding_9,cpc_embedding_10,cpc_embedding_11,cpc_embedding_12,cpc_embedding_13,cpc_embedding_14,cpc_embedding_15
2023-10-25,-0.99916893,-0.44416493,0.9370941,-0.007329166,0.99982387,0.84765536,0.9999997,0.81423867,0.06546238,-0.8085143,-0.9821528,0.24207081,-0.9874153,0.98660743,0.29058015,0.7469966
2023-10-26,-0.9994166,-0.3225615,0.8671932,0.12522376,0.99994504,0.9269967,0.99999976,0.59789765,0.13775451,-0.78476334,-0.98331785,0.70577437,-0.9906449,0.97588515,0.2566081,0.6169512
2023-10-27,-0.99943185,-0.1683552,0.6779622,0.25053757,0.9999725,0.9531652,0.9999999,0.2697603,0.0076006055,-0.69712234,-0.9813391,0.90956676,-0.9925555,0.9553702,0.1414445,0.39930624
2023-10-28,-0.997738,0.11495051,0.40934435,0.3883621,0.9999145,0.89251727,0.99999994,0.17310536,-0.66652143,-0.48175997,-0.9585613,0.8928558,-0.9935404,0.97157604,-0.25112605,0.49347174
2023-10-29,-0.9887649,0.19447988,0.67775047,0.5414096,0.9998244,0.77350783,0.99999976,0.23261812,-0.7544767,-0.15065038,-0.8812655,0.7211318,-0.99504095,0.97673845,-0.52760327,0.47809508
2023-10-30,-0.97234184,0.039745934,0.91616935,0.63842,0.99912256,0.5455574,0.9999987,0.5275552,-0.6473756,-0.01156722,-0.857587,0.17558911,-0.996437,0.9777843,-0.6420593,0.31430504
2023-10-31,-0.96064204,-0.37248966,0.9793515,0.578664,0.99603593,0.047381498,0.9999899,0.8017589,-0.087356746,-0.08799903,-0.85417,-0.4374039,-0.9977825,0.96413267,-0.65314496,0.008647233
2023-11-01,-0.97411966,-0.6394036,0.986955,0.28450194,0.9856014,-0.41103676,0.9999606,0.916126,0.38220608,-0.29804593,-0.86775285,-0.45837462,-0.9982051,0.92749214,-0.5726155,-0.03519683
2023-11-02,-0.983538,-0.76205623,0.9742983,0.04931748,0.97342646,-0.40059993,0.99993557,0.9578371,0.4406395,-0.39732233,-0.8756317,-0.04808681,-0.9980065,0.8802406,-0.4105273,0.12844032
2023-11-03,-0.9841907,-0.81477106,0.9416866,-0.077546805,0.97227883,-0.13400605,0.99993956,0.9726778,0.23102102,-0.41257396,-0.8725711,0.30709726,-0.99807304,0.8538409,-0.23694874,0.26448965
2023-11-04,-0.9794355,-0.8420001,0.8783219,-0.12402177,0.978959,0.06449838,0.9999224,0.9736733,0.062335305,-0.3026986,-0.8488493,0.5548007,-0.99821675,0.7788384,-0.11795201,0.25041574
2023-11-05,-0.96447587,-0.8467957,0.78998494,-0.13761395,0.9751664,0.085383676,0.99991375,0.9687832,-0.22685644,-0.15608826,-0.7891317,0.6289837,-0.99825484,0.7488725,-0.09740968,0.2633129
2023-11-06,-0.92057484,-0.85806763,0.841179,-0.1646274,0.94734955,-0.25398567,0.99991345,0.9789712,-0.4646629,-0.09853884,-0.6756276,0.30809882,-0.99826396,0.84343207,-0.1566428,0.31642392
2023-11-07,-0.91542786,-0.9013479,0.9372634,-0.24199034,0.9341311,-0.51697326,0.9997454,0.9889068,-0.09887664,-0.07059382,-0.58281,0.055915732,-0.99813914,0.85928655,-0.1465052,0.2665672
2023-11-08,-0.94808453,-0.9350946,0.9592203,-0.3560505,0.9130856,-0.6560187,0.9996553,0.99430764,0.20863128,-0.22628681,-0.60863894,-0.035917226,-0.9968304,0.8545009,-0.050609477,0.22555865
2023-11-09,-0.96766514,-0.9526962,0.948466,-0.4494857,0.91228664,-0.59948903,0.9997055,0.9964638,0.28157207,-0.3718766,-0.67841625,0.06368175,-0.9953066,0.8430093,0.07820377,0.30209345
2023-11-10,-0.97971725,-0.96080726,0.92596406,-0.50414425,0.9492365,-0.3415465,0.99972594,0.99629784,0.38609302,-0.43616608,-0.7537371,0.31056422,-0.99486685,0.79673356,0.20536855,0.32682043
2023-11-11,-0.98862976,-0.95300007,0.7865913,-0.49828386,0.9807687,0.27340293,0.99983644,0.9874342,0.35333803,-0.4196352,-0.8369451,0.7531953,-0.9957331,0.65230685,0.29641864,0.25053963
2023-11-12,-0.9879167,-0.90808415,0.36740968,-0.4258507,0.9918766,0.6455175,0.99993396,0.9273843,0.06113048,-0.32366174,-0.8670408,0.90597665,-0.9966716,0.45190573,0.28778157,0.13214815
2023-11-13,-0.9752131,-0.81143785,-0.0023409878,-0.30752563,0.99469614,0.71251523,0.9999571,0.7683486,-0.25108892,-0.110941745,-0.79433376,0.9207641,-0.9974199,0.44054562,0.12235323,0.1299554
2023-11-14,-0.9196208,-0.68786603,-0.09425216,-0.16292042,0.9906544,0.5252284,0.99996483,0.73342675,-0.6310024,0.18567994,-0.58618975,0.8668292,-0.99796087,0.6190538,-0.20113504,0.20291777
2023-11-15,-0.7683042,-0.69990927,0.4115523,-0.039049327,0.9771015,0.123316124,0.9999002,0.8481611,-0.698627,0.423656,-0.27832314,0.6809884,-0.99853796,0.75568265,-0.4410181,0.22727774
2023-11-16,-0.6620878,-0.83254397,0.8444563,-0.076929115,0.91448104,-0.5509363,0.99949616,0.9498199,-0.4221556,0.45322993,-0.13422257,0.3451137,-0.9986883,0.75841385,-0.49143502,-0.046365
2023-11-17,-0.74950904,-0.9196511,0.9440374,-0.26078033,0.7201215,-0.88039374,0.99889153,0.9837204,0.055648267,0.34324342,-0.11027194,0.1890642,-0.996231,0.701302,-0.38626534,-0.28670058
2023-11-18,-0.8433503,-0.9630768,0.95833975,-0.43335408,0.5495505,-0.94995,0.99821085,0.994505,0.532678,0.08892052,-0.12100245,0.121491574,-0.9811825,0.52840894,-0.17612106,-0.44894826
2023-11-19,-0.9111162,-0.9792531,0.85533166,-0.54736423,0.64253986,-0.87228584,0.9976768,0.9977944,0.61105216,-0.012493735,-0.20530468,0.6055246,-0.9676454,0.20762894,0.0636619,-0.35139704
2023-11-20,-0.86206084,-0.983449,0.62968904,-0.6244788,0.36427265,-0.8326186,0.9995379,0.9990262,-0.22476596,-0.15748625,-0.27159095,0.4755928,-0.96831983,0.52966213,0.23272878,-0.13678785
2023-11-21,-0.9012101,-0.9858764,0.6622709,-0.66607714,0.8246228,-0.54076403,0.9985246,0.9980521,0.3118529,0.07119996,-0.1941571,0.7942192,-0.9741005,0.35062566,0.3049527,-0.025000282
2023-11-22,-0.930726,-0.9860144,0.5777707,-0.69218004,0.868843,-0.43357614,0.99936295,0.9978055,0.08880289,-0.054803215,-0.3503795,0.78027225,-0.97811854,0.44349945,0.34170553,-0.0718992
2023-11-23,-0.90468276,-0.9825154,0.51948106,-0.7033003,0.88761866,-0.41084647,0.99934,0.99669975,-0.105390444,0.09486446,-0.3087222,0.76131,-0.9824008,0.48652014,0.28989732,0.14710142
2023-11-24,-0.84390056,-0.9781999,0.7207992,-0.7125466,0.8241513,-0.5774754,0.9995463,0.99756974,-0.42108303,0.021613648,-0.18963973,0.40749425,-0.9859754,0.7945888,0.18749152,0.39019153
2023-11-25,-0.89879155,-0.98103106,0.8713947,-0.7061897,0.8813311,-0.6007572,0.9993144,0.9981952,-0.1543613,0.026380587,-0.24234363,0.40341347,-0.98953986,0.82984495,0.19647743,0.41570088
2023-11-26,-0.9528016,-0.98281443,0.85045815,-0.6966471,0.94837177,-0.28771675,0.9990674,0.9972979,0.36483657,-0.11955474,-0.40571517,0.67845464,-0.9915175,0.70921415,0.22519952,0.13677537
2023-11-27,-0.9468422,-0.97045505,0.6406961,-0.6909191,0.90918773,-0.22007447,0.9998142,0.9962891,-0.30794233,-0.22250758,-0.5958532,0.6545647,-0.99276257,0.7326831,0.20640604,0.3171516
2023-11-28,-0.929841,-0.94973797,0.63018256,-0.6232488,0.95254004,0.016501395,0.99975985,0.98949444,-0.41561142,0.06581494,-0.49411833,0.71134484,-0.99472094,0.7799124,0.12488578,0.542377
2023-11-29,-0.9090046,-0.9396642,0.84245604,-0.57404125,0.9487705,-0.19281071,0.99982953,0.99114096,-0.48189643,-0.06923728,-0.4573354,0.27821767,-0.9960508,0.90332365,0.03834411,0.5733137
2023-11-30,-0.93996644,-0.94427204,0.9193205,-0.5467797,0.95547104,-0.3226293,0.9997786,0.9935143,-0.22806978,-0.15656221,-0.5401555,0.12514365,-0.9968301,0.91618997,0.055503663,0.5696478
2023-12-01,-0.9628598,-0.95641804,0.9699961,-0.57933927,0.9532084,-0.52125114,0.9997733,0.99616086,0.19484878,-0.4305748,-0.64326364,-0.304606,-0.99635255,0.9312837,0.14712256,0.50850946
2023-12-02,-0.98696893,-0.96335244,0.9766064,-0.6267552,0.9693238,-0.4237151,0.9998181,0.9971245,0.51079494,-0.6392868,-0.78894573,-0.35139665,-0.99453336,0.9344336,0.28598303,0.5727181
2023-12-03,-0.9947291,-0.96059024,0.9757536,-0.6598532,0.9841869,-0.09996051,0.9999305,0.9967923,0.549781,-0.7800009,-0.8946128,-0.3796612,-0.9942452,0.95403826,0.42088807,0.6723374
2023-12-04,-0.9978804,-0.94936025,0.97462153,-0.664466,0.9958157,0.36253166,0.99996823,0.9929722,0.68102765,-0.84728456,-0.9506136,-0.27154568,-0.9950427,0.9551173,0.5300681,0.6974136
2023-12-05,-0.99912155,-0.90301,0.9420166,-0.6236422,0.9991582,0.7955541,0.9999894,0.9620271,0.7037097,-0.8773115,-0.9769625,0.23611249,-0.99615735,0.94054043,0.6031753,0.6808025
2023-12-06,-0.9994123,-0.7666044,0.8040783,-0.52698874,0.9997586,0.93062097,0.9999985,0.83005416,0.3354444,-0.8757484,-0.9842186,0.71733886,-0.9968937,0.94140524,0.61049634,0.7106062
2023-12-07,-0.9994646,-0.56254816,0.52297413,-0.37265933,0.99993104,0.9643406,0.9999997,0.54597026,0.05117921,-0.811184,-0.9810388,0.91569555,-0.99745584,0.9318225,0.53230035,0.6390725
2023-12-08,-0.99920243,-0.28821215,0.14671326,-0.18915355,0.9999667,0.9699114,0.9999998,0.14426313,-0.21705885,-0.6363126,-0.96762013,0.9614634,-0.99786377,0.92080075,0.29935783,0.5334507
2023-12-09,-0.9962638,0.067675024,-0.19579211,0.03467697,0.9999229,0.9301076,0.9999999,-0.07079981,-0.71847826,-0.25661078,-0.9065699,0.9503721,-0.9981695,0.94292766,-0.21200931,0.55252343
2023-12-10,-0.9692416,0.2872089,0.06627062,0.28746158,0.99965787,0.80290294,0.99999946,-0.0038902704,-0.8678965,0.19772029,-0.7129258,0.835144,-0.998637,0.95731497,-0.6088875,0.4739516
2023-12-11,-0.9095769,0.049999155,0.6379636,0.4803418,0.99880743,0.6784138,0.99998975,0.24778432,-0.6510497,0.45644045,-0.6216847,0.64712256,-0.999184,0.9109685,-0.74632794,-0.019371271
2023-12-12,-0.8123476,-0.39549702,0.8907958,0.49839073,0.98798424,0.012224859,0.9999325,0.6966431,-0.30782926,0.47861493,-0.5983803,0.27638,-0.99948496,0.80870056,-0.7838982,-0.40749288
2023-12-13,-0.6374957,-0.70046604,0.9592375,0.1140483,0.71742487,-0.87410754,0.99972063,0.9112874,-0.22979987,0.37237847,-0.45432308,-0.35923475,-0.9986154,0.7655067,-0.7476832,-0.46468672
2023-12-14,-0.645541,-0.871485,0.97627884,-0.2520836,0.14792599,-0.9835083,0.9977419,0.97182375,0.29014555,0.4418992,-0.21215282,-0.47133064,-0.98016435,0.6398305,-0.58653045,-0.47152779
2023-12-15,-0.76022524,-0.94976765,0.972164,-0.48103374,-0.20347944,-0.9944112,0.99698186,0.9912138,0.550136,0.16996382,-0.06693268,-0.455476,-0.87869066,0.46462435,-0.27963167,-0.57199687
2023-12-16,-0.88274616,-0.9815119,0.9307763,-0.6262963,0.20268603,-0.9885056,0.993232,0.99746215,0.87304276,-0.18000911,0.00037445873,0.08374899,-0.7168654,-0.048876416,0.039981246,-0.6931402
2023-12-17,-0.88634866,-0.98961407,0.54987717,-0.70884424,0.13683353,-0.95671135,0.9959551,0.99904275,0.55440235,-0.09235899,-0.001064044,0.585154,-0.71123105,-0.14812283,0.32479942,-0.49643877
2023-12-18,-0.7814821,-0.99042267,-0.03940382,-0.7605549,0.197615,-0.82262117,0.99821573,0.99946684,-0.3586561,0.1144031,0.15606861,0.7522272,-0.7576947,0.22622468,0.45939666,0.014192304
2023-12-19,-0.60967165,-0.9918567,0.51867694,-0.793646,0.4529311,-0.8486087,0.9976912,0.9996111,-0.4762967,0.26624337,0.43708342,0.49483928,-0.83227944,0.698862,0.42895427,0.42477298
2023-12-20,-0.8089657,-0.99424756,0.8081327,-0.80989563,0.7209521,-0.8224783,0.99609405,0.9996885,-0.019663408,0.17185436,0.3821238,0.566704,-0.89406943,0.757113,0.43870863,0.29167086
2023-12-21,-0.8929131,-0.99563515,0.83592826,-0.82846266,0.76984745,-0.83610797,0.99812376,0.9997781,0.08917913,-0.032146282,0.12757798,0.5340328,-0.9226989,0.72088194,0.47860405,0.19760619
2023-12-22,-0.9453996,-0.99447715,0.6537427,-0.8255936,0.90215427,-0.45416042,0.9981414,0.9991128,0.34283644,-0.03704536,-0.18402371,0.831415,-0.9432739,0.48840398,0.49847347,0.11485154
2023-12-23,-0.9520402,-0.98308897,0.20461556,-0.7938503,0.9278605,0.024365967,0.99958557,0.99585545,-0.13753465,-0.05647105,-0.45839006,0.8898725,-0.95619565,0.46667975,0.42764163,0.1522165
2023-12-24,-0.9394197,-0.9483066,-0.1939458,-0.6765301,0.9755989,0.46235794,0.99963886,0.95627916,-0.18084183,0.22563343,-0.41338217,0.9456786,-0.9698617,0.28680354,0.23160025,0.12912296
2023-12-25,-0.8348908,-0.8896451,-0.3362583,-0.54503095,0.9660702,0.2626862,0.99982166,0.9350713,-0.6001245,0.3539477,-0.22843644,0.8899589,-0.97882974,0.4566486,-0.10118063,0.14138089
2023-12-26,-0.657169,-0.8960407,-0.024602419,-0.41743726,0.95336574,-0.04094366,0.9994877,0.94922626,-0.6102584,0.614993,0.11781078,0.87036324,-0.98717934,0.48187536,-0.32386333,0.1115349
2023-12-27,-0.4566311,-0.94384617,0.52101207,-0.41081285,0.85326713,-0.6438748,0.99861765,0.98286706,-0.4857679,0.6503338,0.30646223,0.72399276,-0.99186087,0.53980035,-0.39869648,-0.12850572
2023-12-28,-0.47205696,-0.975779,0.8088218,-0.5081763,0.55342317,-0.9202551,0.99677753,0.9949131,-0.14310056,0.6550065,0.39360103,0.62520343,-0.9914951,0.46878183,-0.317675,-0.3789643
2023-12-29,-0.5796677,-0.9897335,0.8337346,-0.6116563,0.2725569,-0.96154195,0.9952836,0.9984759,0.16087162,0.57105815,0.4270963,0.63440204,-0.98302007,0.30013704,-0.1256612,-0.48071608
2023-12-30,-0.6159114,-0.99521416,0.82341045,-0.6995727,-0.034633175,-0.9768917,0.9972511,0.99953586,0.035307985,0.3550961,0.43881994,0.43356127,-0.9660389,0.3933614,0.11152956,-0.39404544
2023-12-31,-0.68599737,-0.99754715,0.83938867,-0.773957,0.1287602,-0.9737509,0.9949801,0.99983937,0.2688923,0.24415608,0.4597349,0.39733776,-0.94042987,0.3730919,0.31437156,-0.20824902
2024-01-01,-0.77111244,-0.9982695,0.8100605,-0.82429796,0.12583306,-0.9689278,0.99759036,0.99993193,0.0068833884,-0.0004986599,0.393712,0.2385972,-0.9209616,0.57883406,0.47644228,-0.037896585
2024-01-02,-0.8561504,-0.9986337,0.8601201,-0.86257297,0.5230913,-0.94924283,0.9960744,0.99994195,0.38730103,-0.097178996,0.28742558,0.30272222,-0.9055016,0.5503943,0.57937706,0.0832247
2024-01-03,-0.9504819,-0.9982255,0.74370706,-0.8790391,0.81449527,-0.7554818,0.99738026,0.9998121,0.5448345,-0.261022,-0.09049772,0.69286513,-0.91158384,0.42901793,0.64913106,0.005769462
2024-01-04,-0.9765183,-0.99275476,0.21546118,-0.8596542,0.9431813,0.15219854,0.9991048,0.9969885,0.4057302,-0.18719614,-0.5106958,0.9347277,-0.93134105,0.18655832,0.64167845,0.021286529
2024-01-05,-0.9599605,-0.95921504,-0.24993639,-0.7907906,0.9746413,0.49844027,0.99969375,0.9672777,-0.06737845,-0.078654505,-0.5564166,0.92113215,-0.94824284,0.24923839,0.4611002,0.14725178
2024-01-06,-0.8793081,-0.8626988,-0.17145303,-0.6615936,0.97053427,0.3478194,0.99991506,0.9466555,-0.62979996,-0.0015846705,-0.38382185,0.75177985,-0.9606147,0.7170944,0.0783982,0.4642972
2024-01-07,-0.8551742,-0.86639,0.6014789,-0.5034283,0.97379625,0.06549875,0.9998584,0.96410495,-0.5046427,0.084111765,-0.3198123,0.5233608,-0.975689,0.83715844,-0.10091494,0.4937511
2024-01-08,-0.9236154,-0.92203,0.88095623,-0.4561663,0.9755373,-0.24336097,0.9994076,0.98302627,0.39369875,-0.12968685,-0.46505183,0.48236594,-0.9853085,0.67785335,-0.061801925,-0.16098605
2024-01-09,-0.9532691,-0.9459262,0.83314484,-0.50675714,0.90664995,-0.5723636,0.99976003,0.99186146,0.36245862,-0.31132612,-0.6578638,0.5281214,-0.98770136,0.4997207,0.073719755,-0.2217754
2024-01-10,-0.9755933,-0.9575678,0.60877305,-0.522788,0.95213544,-0.06706099,0.9996449,0.98899704,0.55317056,-0.16444816,-0.7389938,0.8793353,-0.9899311,0.087274484,0.2134665,-0.28196058
2024-01-11,-0.9779405,-0.9529583,-0.12649392,-0.49165294,0.977078,0.44342422,0.9997138,0.9500914,0.5424254,-0.06725868,-0.7648974,0.9636606,-0.99184483,-0.41413897,0.27558005,-0.5782337
2024-01-12,-0.9558348,-0.8784176,-0.8555039,-0.40089792,0.9878153,0.7400973,0.99981236,0.5902653,0.10999756,0.33323604,-0.6020478,0.98913455,-0.9935101,-0.6480587,0.093306825,-0.60627973
2024-01-13,-0.5509918,-0.7503777,-0.92408955,-0.27289474,0.93913925,0.12044105,0.99988294,0.69995195,-0.73864925,0.68105745,0.10188637,0.95490986,-0.9948378,-0.31494316,-0.42179972,-0.5433847
2024-01-14,0.20370694,-0.89146614,-0.69964176,-0.21962787,0.8717305,-0.50070745,0.9963989,0.8979027,-0.6545084,0.91275245,0.6423956,0.94874734,-0.9966378,-0.22658265,-0.61150545,-0.578477
2024-01-15,0.5959247,-0.9739945,0.35212466,-0.41233417,0.18249932,-0.9788484,0.989789,0.9772634,-0.616207,0.9078681,0.78405315,0.55044925,-0.99140143,0.21112709,-0.61754984,-0.67161775
2024-01-16,0.5289814,-0.99509513,0.8966663,-0.6177716,-0.3922896,-0.9994579,0.9814556,0.9949268,-0.14304073,0.8951639,0.8303766,-0.10093112,-0.9304948,0.231906,-0.36611974,-0.8027174
2024-01-17,0.044272862,-0.999209,0.89965075,-0.75601923,-0.6688017,-0.99989957,0.9629773,0.9990747,0.7189948,0.7891155,0.85547626,-0.09619064,-0.60845125,-0.26556665,-0.0057238936,-0.9199253
2024-01-18,-0.370268,-0.99981314,0.5063292,-0.8305632,-0.7968854,-0.9998105,0.9786696,0.9998002,0.6088558,0.56873053,0.86076254,0.28469613,-0.28323627,-0.46762815,0.34293193,-0.9013867
2024-01-19,-0.51107955,-0.99991244,-0.272734,-0.87734985,-0.6721962,-0.9980402,0.95845896,0.99995536,0.5025389,0.48396078,0.8678832,0.71989274,-0.18852264,-0.5974643,0.57773226,-0.7937288
2024-01-20,-0.32697245,-0.9996814,-0.8322868,-0.90531135,-0.54427266,-0.98542386,0.98154306,0.9999825,-0.3874953,0.6068073,0.89399856,0.878656,-0.30081806,-0.45086235,0.6817949,-0.51220405
2024-01-21,0.13609764,-0.9990063,-0.86963814,-0.92135614,-0.35363394,-0.9737293,0.9823266,0.9999629,-0.77119154,0.8416006,0.94248366,0.93426794,-0.52115107,-0.11605078,0.5725366,-0.1368067
2024-01-22,0.28168702,-0.99945,-0.50883514,-0.9342493,-0.29846424,-0.98958755,0.9654184,0.9999765,-0.70028704,0.88738894,0.9635568,0.8795095,-0.7261435,0.077813864,0.47327152,-0.2515716
2024-01-23,0.26494002,-0.9997434,-0.08527756,-0.94782525,-0.31384477,-0.995186,0.9537322,0.99998796,-0.41024125,0.87857556,0.96771723,0.8026076,-0.81266063,-0.025366738,0.42650646,-0.50062346
2024-01-24,0.3080921,-0.999847,0.30959368,-0.961969,-0.56081927,-0.998484,0.9796898,0.9999959,-0.5648127,0.82832503,0.9661692,0.41045088,-0.8097598,0.26200894,0.4616059,-0.42938456
2024-01-25,0.22713496,-0.99987113,0.7031515,-0.9738506,-0.6798571,-0.9991315,0.9770725,0.9999983,-0.51237166,0.76787657,0.9635749,-0.0005886265,-0.7615911,0.51219857,0.5375197,-0.18619646
2024-01-26,-0.2269381,-0.99990845,0.9020716,-0.98226106,-0.6435274,-0.99926835,0.98195755,0.9999991,-0.06088714,0.51035017,0.94492847,-0.32596135,-0.63009405,0.661031,0.6432758,-0.13687073
2024-01-27,-0.7474561,-0.9998979,0.92545944,-0.9867631,-0.069393,-0.99717975,0.9784642,0.9999982,0.70938075,-0.1556998,0.8443521,-0.15097088,-0.38708505,0.5495625,0.7342588,-0.20514113
2024-01-28,-0.93727905,-0.9996671,0.7342789,-0.9875473,0.49965802,-0.9508634,0.99292403,0.9999875,0.7103517,-0.5518782,0.3708497,0.46950108,-0.35338938,0.45897645,0.8073294,0.07911332
2024-01-29,-0.98097193,-0.9964966,0.21466358,-0.9708065,0.89060163,-0.025027888,0.99773663,0.99944437,0.5850705,-0.5472552,-0.357311,0.9050064,-0.5019271,0.41517738,0.8342251,0.32372847
2024-01-30,-0.9870944,-0.9589045,-0.30924806,-0.887031,0.9817624,0.7746838,0.9995625,0.97051287,0.28651688,-0.48267224,-0.7075141,0.9506239,-0.6253221,0.397857,0.7296697,0.37655136
2024-01-31,-0.97557265,-0.7814423,-0.5592939,-0.7253977,0.9930235,0.81716883,0.99995375,0.83698106,-0.45599103,-0.38271204,-0.7511319,0.9087212,-0.70832884,0.6616965,0.4027773,0.54413795
2024-02-01,-0.95479286,-0.6122998,-0.18162036,-0.49015778,0.9966443,0.78396344,0.99995893,0.703016,-0.5548959,-0.07986552,-0.5891353,0.8593107,-0.81206834,0.8001013,0.06426762,0.6172028
2024-02-02,-0.92883086,-0.5694004,0.2919491,-0.27442116,0.99573237,0.6573399,0.9999351,0.7416225,-0.529258,0.08406158,-0.5463025,0.7614914,-0.8866271,0.8333987,-0.18870297,0.46860597
2024-02-03,-0.8785578,-0.59730506,0.6559182,-0.11794099,0.98354715,0.20035712,0.99994636,0.8712962,-0.646304,0.11875497,-0.5528879,0.45183143,-0.925714,0.8883353,-0.37006468,0.40895104
2024-02-04,-0.88429165,-0.73131,0.9037203,-0.078822896,0.96920556,-0.2030117,0.99983007,0.94382846,-0.27262226,0.10008573,-0.5486976,0.15554102,-0.9544945,0.8832014,-0.3882735,0.25320652
2024-02-05,-0.9320377,-0.83095735,0.9545385,-0.17984119,0.9446318,-0.5014627,0.99976414,0.9754963,0.09245041,-0.09262376,-0.61457115,0.0079880655,-0.96909803,0.87305874,-0.30162382,0.16110513
2024-02-06,-0.9569751,-0.8839608,0.9629852,-0.31350476,0.9156104,-0.61284477,0.99981904,0.98841226,0.15605071,-0.31521666,-0.6821785,-0.12396198,-0.975563,0.8951164,-0.1572593,0.3006243
2024-02-07,-0.9708364,-0.91917974,0.97930986,-0.43941593,0.92016,-0.6891014,0.9998209,0.99419606,0.33033606,-0.5139243,-0.7278368,-0.44067147,-0.9793046,0.9274759,0.024390414,0.4407089
2024-02-08,-0.9885035,-0.9413252,0.9876177,-0.5417863,0.9573511,-0.60462385,0.99985206,0.99665356,0.59168065,-0.70736784,-0.8192072,-0.5840124,-0.98035735,0.94967544,0.21594477,0.5511801
2024-02-09,-0.9964086,-0.9514225,0.9873568,-0.6067654,0.98656756,-0.17021894,0.9999189,0.99705213,0.7430312,-0.81963205,-0.9102088,-0.491887,-0.9829329,0.95750016,0.3821927,0.63896996
2024-02-10,-0.9985843,-0.9375932,0.9756884,-0.6265053,0.9968044,0.49724916,0.9999767,0.9918632,0.69907725,-0.86664903,-0.9604001,-0.20420003,-0.9873373,0.96387196,0.5053255,0.7361266
2024-02-11,-0.99932826,-0.840945,0.9061382,-0.5610706,0.99950534,0.8863444,0.999996,0.9223596,0.4530046,-0.8725232,-0.9801633,0.46496624,-0.9908913,0.961359,0.5616163,0.78935766
2024-02-12,-0.9993835,-0.66593444,0.8095292,-0.43202028,0.9998613,0.93778825,0.99999964,0.79954034,-0.006207302,-0.85790414,-0.9823175,0.7013039,-0.993088,0.97419435,0.52851915,0.792774
2024-02-13,-0.99933404,-0.44137698,0.7304862,-0.24882185,0.9999496,0.9500055,0.9999999,0.6178752,-0.25545806,-0.7961479,-0.9765779,0.81416434,-0.994668,0.9814453,0.39865473,0.7911499
2024-02-14,-0.9989269,-0.20314863,0.7437858,-0.0422616,0.9999498,0.9300849,0.99999994,0.5385343,-0.5021906,-0.71961695,-0.9694232,0.7561539,-0.99552375,0.9886339,0.17667276,0.77339095
2024-02-15,-0.99833566,-0.0817491,0.8443396,0.16355234,0.9999493,0.9072327,0.9999999,0.48814535,-0.39767775,-0.6350104,-0.96315783,0.6482936,-0.99633884,0.9878414,0.0006916523,0.6804856
2024-02-16,-0.9977472,-0.03766732,0.8748649,0.32817835,0.99991864,0.8687398,0.9999998,0.47675803,-0.3138563,-0.56065124,-0.96287423,0.5950113,-0.99700063,0.9828832,-0.137865,0.54487073
2024-02-17,-0.995872,-0.017567154,0.8942883,0.4521485,0.9997777,0.76101375,0.99999976,0.55511785,-0.4339343,-0.48745844,-0.95537305,0.45217544,-0.99755967,0.9819491,-0.28756696,0.49479276
2024-02-18,-0.9928272,-0.091465995,0.8884596,0.5498522,0.99966085,0.72155595,0.99999905,0.5720887,-0.29591924,-0.34709555,-0.94041973,0.5140061,-0.99832004,0.9638868,-0.39747334,0.31904918
2024-02-19,-0.9818425,-0.116289586,0.9049503,0.5887449,0.9982475,0.4445047,0.99999875,0.7091645,-0.55975056,-0.25094724,-0.91469824,0.23902066,-0.9988607,0.96819973,-0.5260555,0.34676892
2024-02-20,-0.96733886,-0.2807721,0.9243789,0.6050234,0.9965023,0.2992008,0.9999918,0.7929955,-0.45750612,-0.051309064,-0.86501837,0.21113683,-0.9994908,0.9495485,-0.5888601,0.3073535
2024-02-21,-0.94148433,-0.5044043,0.9594486,0.50215423,0.9861002,-0.15259522,0.9999742,0.89956814,-0.3764285,-0.0024521137,-0.80391484,-0.15619652,-0.99963146,0.9409512,-0.608644,0.17227527
2024-02-22,-0.9378409,-0.68456244,0.96657306,0.2894065,0.9673719,-0.42835182,0.99991816,0.9529871,-0.1762431,0.029697996,-0.73989457,-0.13035925,-0.9994997,0.92176557,-0.5855208,0.18292296
2024-02-23,-0.92863744,-0.7923476,0.9713301,0.04907483,0.9161736,-0.6394711,0.9998813,0.9789221,-0.23216686,-0.043872736,-0.66993254,-0.27124634,-0.99909604,0.9330154,-0.51665354,0.30092576
2024-02-24,-0.9361997,-0.8632884,0.9781006,-0.15882105,0.9001659,-0.7107729,0.99981546,0.9901216,-0.1201556,-0.10783982,-0.6126557,-0.37775743,-0.9983644,0.9463504,-0.3982156,0.4586951
2024-02-25,-0.9501486,-0.90760034,0.9889671,-0.3422097,0.8766432,-0.8083034,0.99985075,0.9953784,-0.038999908,-0.37692726,-0.61195713,-0.7074943,-0.9968335,0.9733111,-0.23116729,0.5927804
2024-02-26,-0.978925,-0.93849504,0.9952265,-0.4961776,0.9275153,-0.82621276,0.99987257,0.9976585,0.40911305,-0.6372147,-0.69955623,-0.8458741,-0.99341655,0.98304147,-0.011392295,0.6768588
