date,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
2024-05-14,-0.023821905,-0.05077189,0.112679705,-0.32275355,-0.2408068,0.06453432,-0.21715677,0.39610702,-0.088935,-0.72000146,0.39494523,0.07396029,0.11227023,1.023281,-0.14450853,0.16140904,-0.0864493,-0.07878223,0.17543457,0.068142995,-0.40922576,-0.010805413,0.36512792,0.7911682,0.21652278,-0.059428424,0.19479755,-0.11522288,0.1658724,0.47027102,-0.09035732,-0.024811,0.30997813,-0.07674777,0.045202203,-0.21256258,0.048672963,-0.15115389,-0.35592088,-1.0345504,-0.60195357,0.8848013,0.15359299,-0.2411382,0.35975254,-0.23381059,0.08555284,-0.35009295,-0.2408156,0.3366082,0.09238889,0.21576539,-0.5550216,0.7639937,0.4711145,0.11474579,-0.027443543,-0.21246335,-0.35311383,-0.21675864,-0.14296639,0.66833144,0.040253453,-0.6009779
2024-05-15,-0.024296388,-0.04757973,0.11163315,-0.31795686,-0.2374801,0.059237637,-0.21922858,0.3914523,-0.08818306,-0.7115314,0.39588994,0.07282263,0.108779795,1.0184852,-0.15218395,0.15917313,-0.0834611,-0.079965815,0.18211953,0.06906444,-0.41500005,-0.006174758,0.36293483,0.7856025,0.22012761,-0.06385845,0.18705398,-0.118704416,0.16873488,0.46989307,-0.08978364,-0.027845204,0.3137503,-0.07434391,0.04816974,-0.21507584,0.055735637,-0.15148321,-0.35716364,-1.031795,-0.6006613,0.87805796,0.15655273,-0.24087714,0.36538902,-0.23452418,0.086106464,-0.34289342,-0.2334793,0.33886248,0.09239651,0.21593437,-0.5540768,0.7585688,0.4616675,0.11747501,-0.027692012,-0.21551509,-0.3498507,-0.21420911,-0.14172415,0.6721175,0.04489509,-0.600072
2024-05-16,-0.016433954,-0.043130506,0.116419524,-0.31441438,-0.24209493,0.060023755,-0.22112356,0.3971314,-0.089916445,-0.7086099,0.39937642,0.07346928,0.10384645,1.0232657,-0.15185402,0.15929021,-0.08503662,-0.07850945,0.18811134,0.07515384,-0.41694725,-0.0042989105,0.3688236,0.791392,0.22810164,-0.066428356,0.18902,-0.11962033,0.17272565,0.46721217,-0.091029525,-0.032343812,0.31220573,-0.0762726,0.04741732,-0.21828626,0.051499475,-0.15305994,-0.36215636,-1.034953,-0.6014428,0.88358414,0.15441118,-0.2447064,0.36935195,-0.23742543,0.08292493,-0.34090215,-0.23112653,0.340118,0.08997974,0.21615317,-0.55390793,0.7633981,0.46023628,0.12189374,-0.028690264,-0.21759279,-0.35098147,-0.21886992,-0.14077257,0.6737459,0.044521958,-0.604004
2024-05-17,-0.016019955,-0.041884605,0.11529358,-0.3110076,-0.24078682,0.058478974,-0.22217321,0.39625412,-0.089730024,-0.70410883,0.3991326,0.07203415,0.10174959,1.0206814,-0.1554818,0.15759999,-0.08320465,-0.07847163,0.1916354,0.07709524,-0.42229393,-0.00053809583,0.36963627,0.78913355,0.23081908,-0.07004072,0.18383554,-0.1199447,0.17404267,0.4665033,-0.09009738,-0.035610057,0.31374884,-0.07517006,0.050936513,-0.21994461,0.05528887,-0.15335411,-0.36483568,-1.0353113,-0.6009012,0.8795466,0.15518059,-0.24275242,0.37283394,-0.23836417,0.08251825,-0.3371727,-0.22749035,0.34156635,0.09049169,0.21789289,-0.55309904,0.7604107,0.45429078,0.12422187,-0.028852634,-0.22113498,-0.3483926,-0.21834911,-0.13970394,0.6781313,0.04810506,-0.6045258
2024-05-18,-0.015489712,-0.03554194,0.11555953,-0.30374277,-0.24286924,0.05204732,-0.223551,0.39761528,-0.08746363,-0.6924995,0.3996694,0.075164534,0.09691509,1.0181816,-0.16700721,0.15656756,-0.08186199,-0.0756098,0.19428402,0.080074266,-0.42573228,0.0036732703,0.3701953,0.78303134,0.2380063,-0.073130324,0.17927769,-0.1231511,0.17584299,0.46307844,-0.08897716,-0.039338283,0.31676266,-0.07913517,0.059422486,-0.22334836,0.059760023,-0.15241274,-0.3669059,-1.0327644,-0.5954416,0.8752564,0.15875345,-0.24598725,0.37819666,-0.2359745,0.0813511,-0.32563484,-0.21794192,0.339324,0.08580417,0.22032651,-0.55086833,0.75255734,0.4481472,0.13378422,-0.027915314,-0.22237459,-0.3457669,-0.21963647,-0.1386017,0.682712,0.05004023,-0.59900844
2024-05-19,-0.019015677,-0.026282933,0.11419505,-0.29265815,-0.24177092,0.039319254,-0.22599833,0.39616346,-0.08218801,-0.67259836,0.39969665,0.07940805,0.09003415,1.0101156,-0.18852566,0.1537754,-0.07673015,-0.07248294,0.1993379,0.08210991,-0.43335745,0.011311248,0.36617348,0.7685797,0.24695057,-0.07943729,0.1680398,-0.12951076,0.17916891,0.4588577,-0.08654085,-0.04463432,0.3252262,-0.082707696,0.07257917,-0.22736143,0.07223047,-0.14955354,-0.3682083,-1.0268816,-0.5861247,0.86307114,0.16660342,-0.25001055,0.38828877,-0.23182203,0.08068606,-0.30680794,-0.20097241,0.33836114,0.07987316,0.22357973,-0.54712754,0.7363888,0.43474874,0.14861713,-0.026234396,-0.22520204,-0.34058708,-0.21823794,-0.1381867,0.6903761,0.05564505,-0.58876324
2024-05-20,-0.01985529,-0.01806176,0.11293021,-0.28384408,-0.23854823,0.030313067,-0.22832112,0.39292854,-0.07800588,-0.6563965,0.40100354,0.08029148,0.08369308,1.0028778,-0.20286855,0.15023386,-0.07226413,-0.07127322,0.20700437,0.08598514,-0.44145435,0.018611327,0.36260492,0.75799936,0.25458723,-0.08720216,0.15706713,-0.13518089,0.18343726,0.45579824,-0.085385606,-0.049858294,0.33193174,-0.08235847,0.07967765,-0.23127072,0.08338709,-0.1488421,-0.36981988,-1.0232352,-0.58028656,0.8522307,0.1709841,-0.25242484,0.39822677,-0.23178117,0.07966137,-0.29310924,-0.18726306,0.34014523,0.075637564,0.2255322,-0.54449,0.725961,0.42100778,0.15922132,-0.025759049,-0.22945811,-0.33653325,-0.21655777,-0.13743113,0.69560695,0.061483666,-0.5839007
2024-05-21,-0.013173066,-0.013168205,0.11694753,-0.27931604,-0.24136382,0.030451931,-0.23047476,0.3964645,-0.07947627,-0.652089,0.4052666,0.079358704,0.07885247,1.0051553,-0.20322044,0.14988866,-0.072853565,-0.07007611,0.21375549,0.092052,-0.4438665,0.022359297,0.3680744,0.76263195,0.26174605,-0.092077926,0.1563687,-0.13686025,0.18809305,0.45332345,-0.08704093,-0.05392413,0.33177403,-0.08166983,0.07860952,-0.23487039,0.08269985,-0.15188622,-0.37420526,-1.0258123,-0.5812169,0.8546489,0.16842993,-0.25679415,0.40369198,-0.23542173,0.077598765,-0.289815,-0.18399747,0.34094837,0.07402174,0.22586045,-0.5450888,0.72925335,0.41804078,0.16197158,-0.026385538,-0.23294589,-0.336227,-0.22042938,-0.13603488,0.6966935,0.062264524,-0.58777213
2024-05-22,-0.013569914,-0.017590549,0.113343805,-0.28014973,-0.23725663,0.03381539,-0.23136175,0.38967526,-0.081605285,-0.6557821,0.4059124,0.07179703,0.080664225,1.0014462,-0.19603425,0.14935455,-0.073398,-0.07372466,0.21562454,0.09151907,-0.44556105,0.024903849,0.37006757,0.7646838,0.25591528,-0.094931774,0.15191972,-0.13500425,0.1870243,0.45530388,-0.08767563,-0.052557766,0.3291808,-0.07271526,0.07551468,-0.23566298,0.0863989,-0.15679559,-0.37415534,-1.0264791,-0.58575594,0.8501065,0.16502932,-0.25233692,0.40252858,-0.23967062,0.081184745,-0.29231584,-0.18794541,0.33987963,0.07974089,0.22549772,-0.54749614,0.7308251,0.41732785,0.1515279,-0.026729919,-0.23733622,-0.33200467,-0.21752097,-0.13295597,0.6951795,0.064415924,-0.592353
2024-05-23,-0.016109884,-0.019734774,0.1077642,-0.27855104,-0.23361585,0.033358745,-0.23128517,0.38165593,-0.08077346,-0.65309024,0.40622872,0.068025425,0.08088618,0.9951476,-0.19464117,0.14877786,-0.07537527,-0.07688677,0.21387847,0.09048101,-0.44480598,0.025889054,0.36942798,0.7603609,0.25082475,-0.09720472,0.14797023,-0.13629296,0.184304,0.45436445,-0.08728394,-0.050054573,0.32704747,-0.06693683,0.0776157,-0.23706762,0.092124104,-0.15949276,-0.37119526,-1.0233617,-0.58475566,0.842352,0.16503985,-0.25003725,0.4013113,-0.24160875,0.08484998,-0.28749216,-0.1869395,0.33477864,0.081054516,0.2260988,-0.548105,0.7264257,0.41689682,0.14776817,-0.025884815,-0.23885421,-0.32737702,-0.21374063,-0.12934315,0.6915162,0.06329146,-0.5893471
2024-05-24,-0.014824897,-0.02681173,0.10409331,-0.28284982,-0.22831275,0.041360773,-0.22994106,0.3736601,-0.0827975,-0.6615066,0.4077212,0.06076652,0.08335527,0.9942188,-0.1790875,0.14869049,-0.078853436,-0.08391568,0.2130939,0.09069362,-0.4424223,0.023604944,0.3700092,0.76531655,0.2420243,-0.098657444,0.14835875,-0.13529763,0.18220297,0.4563586,-0.089253664,-0.04694853,0.32159117,-0.05623495,0.06920584,-0.2371547,0.09165372,-0.1641117,-0.3686928,-1.0262557,-0.59079134,0.84109473,0.15930158,-0.2450426,0.3974028,-0.2491265,0.0880087,-0.2945339,-0.1948721,0.33424285,0.08615554,0.22431692,-0.5512531,0.7343071,0.42105606,0.13587572,-0.027379505,-0.24245556,-0.32661307,-0.21045123,-0.12705709,0.68387926,0.060439244,-0.5954076
2024-05-25,-0.014801592,-0.028711464,0.101864904,-0.28097174,-0.22700447,0.04279522,-0.22895284,0.37155703,-0.08127239,-0.6591725,0.40884426,0.06114569,0.0816791,0.99249136,-0.17805585,0.14875779,-0.08136369,-0.08697161,0.21045294,0.091903105,-0.4403364,0.02222611,0.3699905,0.76357406,0.24101692,-0.10132827,0.1493727,-0.13806292,0.18190262,0.45341828,-0.08959134,-0.04676739,0.3199343,-0.053685524,0.07126292,-0.23792307,0.09280981,-0.16501406,-0.36678866,-1.0270324,-0.5897283,0.838571,0.15880187,-0.24464168,0.39778396,-0.2518174,0.08874193,-0.2913311,-0.19391848,0.33130264,0.08562889,0.2259672,-0.551267,0.7327027,0.42358035,0.13777576,-0.02724795,-0.24428308,-0.32499826,-0.20923437,-0.12611507,0.6804648,0.056432582,-0.59290123
2024-05-26,-0.017900892,-0.022259865,0.10048187,-0.27047008,-0.22552104,0.032600306,-0.22999507,0.37187558,-0.07438879,-0.64046043,0.40979236,0.066669,0.07427705,0.9859413,-0.19787931,0.1467711,-0.07904423,-0.08502513,0.21127188,0.093944654,-0.4436867,0.02707,0.3658106,0.7500504,0.24871674,-0.108147584,0.14343981,-0.14632753,0.18578736,0.44655886,-0.08812156,-0.051028423,0.326704,-0.055998318,0.08468702,-0.24046846,0.10335399,-0.16234997,-0.3658397,-1.023734,-0.57941294,0.8275615,0.1653585,-0.24946095,0.40680474,-0.24960718,0.08798155,-0.27326435,-0.1794297,0.32814422,0.080344304,0.2304422,-0.5478472,0.7172356,0.41642633,0.15484948,-0.025430769,-0.24770407,-0.32061422,-0.20766982,-0.1266125,0.6843797,0.056655377,-0.5817294
2024-05-27,-0.020302013,-0.014234442,0.09913243,-0.2596271,-0.22060715,0.022011317,-0.23200318,0.36974224,-0.06694463,-0.6204046,0.4111464,0.06891042,0.06581383,0.97794867,-0.2176738,0.14278361,-0.074270606,-0.08312076,0.21706429,0.09737463,-0.45086053,0.03518349,0.35997614,0.7362867,0.2571135,-0.1181664,0.13309959,-0.15534821,0.19221118,0.4409754,-0.08749393,-0.057047263,0.33505106,-0.0541664,0.09538808,-0.24366121,0.11742942,-0.16087504,-0.36580178,-1.0212063,-0.5702755,0.8132919,0.17068906,-0.2532847,0.4185347,-0.2498316,0.087141186,-0.25599295,-0.16422056,0.32862633,0.07665318,0.23457402,-0.54456574,0.7024783,0.40386435,0.17045058,-0.02417355,-0.25457436,-0.3156441,-0.20450427,-0.12723827,0.6896127,0.06074565,-0.5740609
2024-05-28,-0.021211416,-0.0077096336,0.09870727,-0.25040722,-0.21683629,0.014350869,-0.23430969,0.3668745,-0.062129993,-0.60471416,0.41383815,0.068399176,0.058424033,0.97135454,-0.23196588,0.14041826,-0.0715042,-0.08185387,0.22280449,0.10051839,-0.4553184,0.042838678,0.35761428,0.7274809,0.2633854,-0.12771507,0.12464424,-0.16300434,0.19806701,0.4361495,-0.08828108,-0.061383568,0.34020415,-0.049827896,0.10256953,-0.24718903,0.12921296,-0.16252127,-0.3658969,-1.0187739,-0.56447583,0.8014976,0.1733699,-0.2575271,0.4281823,-0.2512988,0.08772811,-0.24182601,-0.15297249,0.32747033,0.0751825,0.23767313,-0.5428501,0.69130695,0.39508864,0.1791851,-0.023011766,-0.2609315,-0.30997455,-0.20175876,-0.12648033,0.6921,0.063670866,-0.5691458
2024-05-29,-0.022286937,-0.0068357997,0.09560537,-0.24507621,-0.21026438,0.011288814,-0.23597912,0.3591628,-0.059051633,-0.5960342,0.415928,0.06284751,0.054234028,0.96372503,-0.23697351,0.13845971,-0.07044193,-0.084302515,0.22732309,0.10170418,-0.45819694,0.04876356,0.35562167,0.7218894,0.26285195,-0.13646859,0.11659961,-0.16842183,0.20164436,0.43366405,-0.08963792,-0.06250114,0.34157294,-0.039693348,0.10526907,-0.24941902,0.14040455,-0.1665459,-0.36441624,-1.0168971,-0.5627532,0.7891733,0.1729459,-0.25749058,0.43340096,-0.2559845,0.09061384,-0.23384313,-0.14820024,0.32586336,0.07825955,0.23966154,-0.5430415,0.684181,0.38935572,0.17856987,-0.022603005,-0.26814023,-0.30332786,-0.19648075,-0.1242223,0.69082844,0.06559678,-0.56820154
2024-05-30,-0.023896664,-0.005736042,0.09139085,-0.23847544,-0.20415609,0.007365711,-0.23714176,0.35120806,-0.05485281,-0.584953,0.41787747,0.058610536,0.049175024,0.95494926,-0.2436829,0.13671145,-0.070740715,-0.08700754,0.22969353,0.10283467,-0.4596914,0.053697422,0.35341993,0.71409357,0.26226386,-0.14536245,0.10942284,-0.17512241,0.20438316,0.42923155,-0.09048471,-0.06317139,0.34226373,-0.030568704,0.11080443,-0.25196993,0.15208046,-0.16991389,-0.36189073,-1.0137339,-0.55884576,0.7754609,0.17357866,-0.25795,0.43831518,-0.2602239,0.09344041,-0.2226582,-0.14179783,0.3219817,0.07979194,0.24253717,-0.54229647,0.6744414,0.38463786,0.18064095,-0.021784186,-0.27436733,-0.29604328,-0.19075921,-0.12141088,0.6881816,0.06534589,-0.5639755
2024-05-31,-0.024628416,-0.0040464737,0.088677615,-0.23070091,-0.1991463,0.0029994324,-0.23841152,0.34515962,-0.050513607,-0.5729308,0.42074576,0.055709813,0.0428442,0.9471304,-0.25190848,0.13556658,-0.07119072,-0.08947268,0.23233274,0.10466668,-0.46083638,0.058954313,0.35196427,0.70707417,0.2634566,-0.15474042,0.10316426,-0.18280923,0.20837831,0.4237914,-0.09174828,-0.06464166,0.34357062,-0.022378676,0.11695593,-0.25487685,0.16323163,-0.17333664,-0.35966998,-1.0113126,-0.55419594,0.76262015,0.17414305,-0.26042092,0.4445502,-0.26451814,0.09543459,-0.21001253,-0.13454787,0.317822,0.08054044,0.24531439,-0.54180604,0.6646374,0.38064682,0.18472427,-0.021262363,-0.28089988,-0.2891444,-0.18609495,-0.11921836,0.68547326,0.06414546,-0.559266
2024-06-01,-0.0242863,-0.0039179064,0.0854862,-0.22384325,-0.19237481,0.0006669685,-0.23932238,0.3385284,-0.04580973,-0.5624587,0.42302233,0.051572066,0.03664522,0.9395461,-0.25756213,0.1334236,-0.07090624,-0.09321292,0.23589993,0.107397094,-0.46353874,0.06426713,0.3495968,0.701017,0.26421157,-0.1655274,0.096177906,-0.19028023,0.21318862,0.41919625,-0.09336883,-0.067021824,0.34472066,-0.012241349,0.121610366,-0.2569639,0.17439859,-0.17678893,-0.35785815,-1.011131,-0.55100465,0.74945325,0.17327224,-0.260603,0.45091137,-0.2711438,0.09674238,-0.20052129,-0.1287773,0.3163514,0.08253082,0.24850953,-0.5413913,0.65708345,0.37534478,0.188008,-0.021549076,-0.28976813,-0.28273076,-0.18065633,-0.11770511,0.6831202,0.0638301,-0.5576011
2024-06-02,-0.026948228,0.006037798,0.08169961,-0.2076875,-0.18767679,-0.0121117905,-0.24186201,0.3361203,-0.03557738,-0.5346258,0.4250042,0.054074753,0.024257146,0.9269618,-0.2830241,0.12939632,-0.06810238,-0.09087856,0.23956957,0.1120183,-0.46997413,0.073855236,0.34532773,0.6827164,0.27342558,-0.18020038,0.0845036,-0.20252278,0.22003296,0.40842506,-0.09211081,-0.07365186,0.3519064,-0.009209074,0.1395464,-0.26112926,0.19287518,-0.17623748,-0.3568324,-1.0059601,-0.5371647,0.72854644,0.17968945,-0.2661503,0.46498302,-0.27197868,0.095797166,-0.17444298,-0.108781174,0.31212732,0.07754677,0.2557902,-0.5363044,0.6345634,0.36210203,0.20847665,-0.019127704,-0.29748714,-0.27336317,-0.17603728,-0.116473705,0.68613464,0.0654617,-0.5441321
2024-06-03,-0.0289663,0.016776543,0.078542635,-0.19127706,-0.18038969,-0.024766423,-0.24532306,0.3317524,-0.025911283,-0.5071227,0.42809287,0.05326714,0.011503883,0.91282487,-0.3071148,0.124937564,-0.06355958,-0.08870548,0.24708796,0.1175226,-0.47851604,0.08663015,0.3411174,0.6655719,0.28193444,-0.19718862,0.06935641,-0.2146585,0.22857071,0.39914304,-0.09188977,-0.08046637,0.36037263,-0.0020104423,0.15395951,-0.26567876,0.21399054,-0.17809974,-0.35614318,-1.0011446,-0.5248221,0.7050747,0.18417723,-0.27196765,0.48105308,-0.27489424,0.09528087,-0.14935286,-0.08923112,0.30964148,0.07469135,0.2620179,-0.5326275,0.6132794,0.346021,0.22532155,-0.017382883,-0.30763376,-0.26296145,-0.17097534,-0.11514807,0.68917316,0.07000864,-0.53385425
2024-06-04,-0.027456582,0.023727994,0.07651149,-0.17801979,-0.17415908,-0.031835668,-0.24825074,0.32709366,-0.019659694,-0.48716605,0.43232554,0.049963225,0.0006251186,0.9013874,-0.32200563,0.12191906,-0.061155993,-0.0887312,0.25461015,0.12330541,-0.48439658,0.09772788,0.34037533,0.6560404,0.28799018,-0.21357599,0.0573136,-0.22434247,0.23680606,0.39187184,-0.09318082,-0.08573834,0.3649676,0.007417828,0.16281751,-0.26937968,0.23031045,-0.18310446,-0.35578352,-0.99839944,-0.5177249,0.6865494,0.18459915,-0.2766052,0.4941689,-0.28088152,0.09487051,-0.13157889,-0.07589291,0.30814657,0.07447577,0.26676652,-0.53120154,0.5995988,0.33378989,0.23412372,-0.01687488,-0.31771415,-0.25366145,-0.16743542,-0.11315311,0.68906957,0.07302669,-0.5297646
2024-06-05,-0.026036784,0.029986952,0.07423438,-0.1644704,-0.16991268,-0.038738064,-0.25099784,0.32379013,-0.013881471,-0.4677556,0.43626767,0.0480893,-0.01000686,0.89000106,-0.3369996,0.119750254,-0.059396226,-0.08884229,0.26019037,0.12858263,-0.4894762,0.10789849,0.34104985,0.64717555,0.29397675,-0.22937173,0.04615949,-0.2330398,0.24415722,0.38433966,-0.09375504,-0.09066836,0.36863577,0.014864996,0.17358243,-0.2725461,0.2451882,-0.18801641,-0.35551524,-0.99494123,-0.5106174,0.6690635,0.18534367,-0.28132135,0.5065155,-0.28586242,0.094005674,-0.11369376,-0.062579736,0.30571553,0.07369267,0.27167833,-0.5297685,0.5854792,0.3226976,0.24271609,-0.016307376,-0.3264976,-0.24404517,-0.16479486,-0.11102509,0.68864465,0.07530461,-0.5247731
2024-06-06,-0.027322516,0.03714939,0.06952286,-0.14970437,-0.164156,-0.048356615,-0.2540827,0.31847715,-0.006387528,-0.4455428,0.43911076,0.04654553,-0.020698816,0.87477106,-0.35500696,0.11723292,-0.056409936,-0.08899446,0.26492685,0.13290173,-0.49585882,0.11897816,0.33991644,0.63357365,0.29870406,-0.24558955,0.031749874,-0.24174616,0.2502941,0.3768331,-0.093142346,-0.09481054,0.37352857,0.022462972,0.18710285,-0.27527553,0.26334003,-0.19213152,-0.35398754,-0.988641,-0.50150174,0.6468393,0.18785506,-0.28532457,0.51935774,-0.2894494,0.093597025,-0.09277859,-0.0462976,0.3025366,0.07239162,0.27698013,-0.5274488,0.56688094,0.3087716,0.25219372,-0.015493579,-0.3346572,-0.23251511,-0.16063128,-0.10860249,0.68857867,0.07942428,-0.51668096
2024-06-07,-0.027519077,0.044172663,0.06401618,-0.13589156,-0.15696496,-0.056680433,-0.256468,0.3121705,0.0013178028,-0.4240197,0.44169006,0.04475658,-0.03131466,0.85877,-0.37026754,0.114059694,-0.0531818,-0.09034443,0.270244,0.13831282,-0.50276184,0.1295454,0.33795777,0.62000525,0.3027195,-0.2623185,0.016923694,-0.25015375,0.25630203,0.3701004,-0.09261638,-0.09876277,0.37805212,0.030644633,0.19873169,-0.27745414,0.2807882,-0.1961997,-0.35186434,-0.98230064,-0.49328804,0.6243438,0.18949391,-0.2878936,0.5320841,-0.2947073,0.091930166,-0.07382113,-0.029991526,0.30147076,0.07063944,0.28189617,-0.52487993,0.55017424,0.29296693,0.26100793,-0.015621603,-0.34259325,-0.22188489,-0.15657373,-0.10637943,0.6872969,0.08399394,-0.51026994
2024-06-08,-0.02290684,0.04076766,0.059160076,-0.13177842,-0.14771636,-0.053812362,-0.2563674,0.30239564,0.0050022416,-0.418939,0.44470167,0.036853723,-0.036162183,0.8491839,-0.36517,0.11213009,-0.052647408,-0.09881386,0.27528235,0.14450933,-0.50547606,0.13559057,0.33722627,0.61837643,0.30044043,-0.27732474,0.007722674,-0.25538334,0.26191884,0.368682,-0.09608874,-0.09978574,0.3761182,0.04528913,0.19798404,-0.27789283,0.29060316,-0.20434806,-0.34964886,-0.9828512,-0.49668276,0.6109088,0.18297875,-0.28474855,0.5376458,-0.30792665,0.09144437,-0.072704874,-0.026705362,0.30455595,0.07416352,0.28441647,-0.52590936,0.54970783,0.2854303,0.25510237,-0.018794835,-0.35386637,-0.21452029,-0.15170322,-0.104995824,0.6807392,0.08572098,-0.51721525
2024-06-09,-0.025591701,0.046510216,0.05289074,-0.11954618,-0.14378382,-0.062395,-0.25721675,0.29843292,0.013225179,-0.39902568,0.44593936,0.039962232,-0.045561574,0.8338906,-0.3799656,0.11113837,-0.050793093,-0.10154909,0.2746539,0.14849727,-0.5085096,0.14095436,0.3353288,0.6036934,0.30393365,-0.29105335,-0.0033571292,-0.2627389,0.26552722,0.361783,-0.09451313,-0.10248234,0.37908298,0.04833526,0.21308294,-0.27851135,0.30396813,-0.20595503,-0.34613457,-0.9744345,-0.4889877,0.5920741,0.18654928,-0.28712356,0.547633,-0.3099209,0.08892402,-0.054628756,-0.009165563,0.3021668,0.06932276,0.28987855,-0.52228254,0.53198665,0.27372319,0.2642408,-0.018677115,-0.3571465,-0.20471863,-0.14865075,-0.10401847,0.67795146,0.08766149,-0.50710285
2024-06-10,-0.028426602,0.056967553,0.04820887,-0.10476463,-0.13896956,-0.0744682,-0.2590845,0.29616484,0.02185778,-0.37472284,0.4475603,0.045123268,-0.057316706,0.8167943,-0.40047586,0.10911742,-0.045430984,-0.101603344,0.27761745,0.15304986,-0.51514786,0.14937666,0.33255646,0.58703804,0.31048068,-0.3060674,-0.017787429,-0.27076107,0.27100915,0.35510823,-0.09244178,-0.10695524,0.38654992,0.04988175,0.22799048,-0.2794457,0.31962496,-0.20684177,-0.34296104,-0.9642759,-0.47866258,0.57087916,0.19168195,-0.29173374,0.5621747,-0.31029487,0.084724784,-0.032879286,0.012752676,0.3021923,0.063494585,0.29440776,-0.5186451,0.51180327,0.25580382,0.27706417,-0.019007228,-0.35962692,-0.19548726,-0.14710659,-0.10387596,0.6769955,0.09318448,-0.49581394
2024-06-11,-0.03191422,0.06393857,0.042753592,-0.09312195,-0.13157111,-0.08483263,-0.26154658,0.28898042,0.028104018,-0.3561639,0.44938713,0.046095807,-0.0658244,0.798422,-0.41465306,0.10847676,-0.040022235,-0.10394469,0.28123626,0.15537442,-0.51953167,0.15806767,0.33004066,0.57258445,0.31217733,-0.3201766,-0.032531865,-0.27699727,0.27533978,0.35126182,-0.09189658,-0.10774029,0.3922334,0.05641766,0.23755762,-0.27976257,0.33529612,-0.21053682,-0.33837795,-0.95268446,-0.47253516,0.5490092,0.19457324,-0.29443944,0.57357854,-0.3123889,0.083607554,-0.01618879,0.030332819,0.30219918,0.062127583,0.29713812,-0.5167725,0.49453178,0.23982692,0.28003043,-0.020224296,-0.36223224,-0.18454772,-0.1438241,-0.10252537,0.67355996,0.10010512,-0.48803908
2024-06-12,-0.028617576,0.055313174,0.036885694,-0.09448636,-0.12102522,-0.08049648,-0.2605461,0.27486417,0.030219603,-0.35879803,0.45238838,0.036490668,-0.066158205,0.78772134,-0.40150392,0.10889912,-0.039650347,-0.11657666,0.284935,0.15884075,-0.5180454,0.16149145,0.32825798,0.57311225,0.3046845,-0.33262706,-0.04027824,-0.27964377,0.2790426,0.35323477,-0.096847594,-0.10409079,0.38731477,0.07333871,0.23099014,-0.2784754,0.3429823,-0.2203737,-0.33367738,-0.95071936,-0.48085287,0.5375122,0.18592004,-0.28946644,0.5738542,-0.32701176,0.08518529,-0.02244715,0.029519446,0.3059388,0.068112314,0.29636174,-0.5198046,0.4980788,0.23586074,0.26442468,-0.024895422,-0.3716586,-0.17709972,-0.13767532,-0.101236045,0.66227126,0.10191763,-0.49845964
2024-06-13,-0.027825177,0.045927133,0.033086374,-0.095726244,-0.11773654,-0.07665215,-0.25776803,0.26649028,0.031816136,-0.36196265,0.45502865,0.03434884,-0.06662578,0.78133637,-0.39131343,0.11270585,-0.041952915,-0.12904195,0.281372,0.16055095,-0.5113851,0.1592521,0.3284258,0.57545394,0.29989356,-0.340995,-0.041446574,-0.28246227,0.281305,0.35315534,-0.100573674,-0.10103262,0.38078058,0.081785105,0.23036245,-0.27730757,0.34505975,-0.22705549,-0.3287734,-0.9482991,-0.48816943,0.53311694,0.1796622,-0.2878825,0.5719511,-0.33658278,0.085323155,-0.026455112,0.029424388,0.3057352,0.0694839,0.29585296,-0.52244526,0.5001596,0.23935166,0.2522406,-0.028706111,-0.37643787,-0.1714517,-0.1334105,-0.10159817,0.65026146,0.09809855,-0.5028501
2024-06-14,-0.030773722,0.033857808,0.028051384,-0.0989955,-0.11207282,-0.07379096,-0.2552436,0.2553898,0.035567906,-0.3674024,0.4563509,0.030561823,-0.06502725,0.7737481,-0.38062614,0.11689097,-0.042258516,-0.1431419,0.27752626,0.16039419,-0.5062755,0.1566309,0.3250343,0.5755438,0.29278165,-0.34849662,-0.045455486,-0.28491595,0.28250217,0.35524485,-0.10466272,-0.09711591,0.37543014,0.09270524,0.22903991,-0.2750057,0.3503713,-0.23290752,-0.32275382,-0.947002,-0.49598736,0.5264036,0.17336464,-0.28473204,0.5684869,-0.3460917,0.08741355,-0.03249244,0.028192818,0.30573216,0.07214271,0.29497194,-0.5260888,0.50148886,0.24359295,0.23799016,-0.03266958,-0.38346344,-0.16513234,-0.12576444,-0.10330292,0.63912344,0.09596471,-0.5076456
