date,trans_embedding_0,trans_embedding_1,trans_embedding_2,trans_embedding_3,trans_embedding_4,trans_embedding_5,trans_embedding_6,trans_embedding_7,trans_embedding_8,trans_embedding_9,trans_embedding_10,trans_embedding_11,trans_embedding_12,trans_embedding_13,trans_embedding_14,trans_embedding_15,trans_embedding_16,trans_embedding_17,trans_embedding_18,trans_embedding_19,trans_embedding_20,trans_embedding_21,trans_embedding_22,trans_embedding_23,trans_embedding_24,trans_embedding_25,trans_embedding_26,trans_embedding_27,trans_embedding_28,trans_embedding_29,trans_embedding_30,trans_embedding_31,trans_embedding_32,trans_embedding_33,trans_embedding_34,trans_embedding_35,trans_embedding_36,trans_embedding_37,trans_embedding_38,trans_embedding_39,trans_embedding_40,trans_embedding_41,trans_embedding_42,trans_embedding_43,trans_embedding_44,trans_embedding_45,trans_embedding_46,trans_embedding_47,trans_embedding_48,trans_embedding_49,trans_embedding_50,trans_embedding_51,trans_embedding_52,trans_embedding_53,trans_embedding_54,trans_embedding_55,trans_embedding_56,trans_embedding_57,trans_embedding_58,trans_embedding_59,trans_embedding_60,trans_embedding_61,trans_embedding_62,trans_embedding_63
2024-02-13,1.3746488,-0.8541469,-1.2569854,-0.9321121,0.23721534,0.4881764,-0.34617823,0.88367593,-1.6558392,-0.25099513,-0.6735851,2.010391,0.2323917,0.94520956,0.7348489,-0.5956158,0.26156893,-0.33882257,-2.6394784,0.38407013,0.57469136,1.0164104,0.074827865,-0.880648,-1.6498756,-0.23550177,-0.41718772,1.4132636,0.93902194,-0.577721,-1.0063233,0.067806594,0.43493086,0.93287987,0.76102525,1.1099887,-0.6591231,1.482483,1.1294369,0.05258658,0.82268775,0.510895,-0.44330835,0.042250004,-1.2800729,0.77976793,-0.10809067,-1.0255696,1.9655457,-1.2846007,-0.4124862,-1.0898157,-0.6556874,-1.5145077,0.019525673,-0.183365,-0.14534268,-0.72222584,0.9043916,1.9597523,0.6053381,-1.2842191,-0.7522319,0.71751505
2024-02-14,1.3696116,-0.8615707,-1.2629668,-0.9158431,0.23827429,0.4773341,-0.34870085,0.8861768,-1.6712182,-0.23739846,-0.6678576,2.0123997,0.22259197,0.93482375,0.75359666,-0.60174626,0.26473767,-0.35099804,-2.6593409,0.3635894,0.59423715,1.0333747,0.06764245,-0.87781817,-1.6415848,-0.23541965,-0.43178827,1.3953869,0.95557725,-0.5685012,-1.0055171,0.05964909,0.44426945,0.9321557,0.75579,1.1124136,-0.6580264,1.4872665,1.1300966,0.04302702,0.83855605,0.4876528,-0.4365447,0.031784687,-1.2766305,0.79342407,-0.11514845,-1.0195357,1.9711632,-1.2896513,-0.40615246,-1.0661467,-0.6529438,-1.5140071,0.021813344,-0.18877278,-0.11745016,-0.7440872,0.9031177,1.9518722,0.59771144,-1.2802198,-0.743829,0.7138266
2024-02-15,1.3688183,-0.8655378,-1.2411351,-0.9131795,0.23676229,0.48539495,-0.3509187,0.8773575,-1.6835884,-0.23486672,-0.6572054,2.0092463,0.2146664,0.91500777,0.7590433,-0.6019116,0.25817004,-0.35706204,-2.665848,0.36103943,0.59005874,1.0361387,0.06078946,-0.8846953,-1.6343081,-0.21468465,-0.43731883,1.3885612,0.96465015,-0.5645186,-0.9941973,0.045246042,0.45281667,0.92941546,0.7461079,1.1039582,-0.6447056,1.4800751,1.132935,0.03995737,0.834824,0.47798207,-0.45220894,0.03055426,-1.268116,0.8076991,-0.10511748,-1.0270464,1.9625133,-1.2820415,-0.40599498,-1.0685711,-0.64043385,-1.5067437,0.026571238,-0.18334311,-0.109625384,-0.7554662,0.9075081,1.9602185,0.59710926,-1.2743759,-0.7476646,0.7087787
2024-02-16,1.4003513,-0.88098127,-1.2011513,-0.95295215,0.22281866,0.53620964,-0.33458468,0.8756107,-1.6922834,-0.26335,-0.65336305,2.0021374,0.21388792,0.9005744,0.7554358,-0.5943131,0.25713676,-0.36987534,-2.6698163,0.3839924,0.57291657,1.0680718,0.06868588,-0.9039666,-1.6221442,-0.17322636,-0.44923717,1.3823436,0.991539,-0.5604025,-0.9881077,0.027320111,0.45859107,0.90797454,0.7386924,1.091122,-0.606797,1.4492694,1.115725,0.060364626,0.8302381,0.46147156,-0.48458785,0.053559404,-1.2727374,0.8069888,-0.07342868,-1.0722408,1.9350988,-1.2535732,-0.40071496,-1.0857148,-0.63227326,-1.4925346,0.012713422,-0.19393253,-0.1279469,-0.75268924,0.9294438,1.9821746,0.6021919,-1.289184,-0.7660105,0.7170527
2024-02-17,1.4165169,-0.8928098,-1.1761504,-1.0011336,0.20846885,0.5827027,-0.31813946,0.87011224,-1.6844598,-0.29127827,-0.6565373,1.9871913,0.21583441,0.9142591,0.7425874,-0.5794802,0.26903248,-0.36987865,-2.6600957,0.41513717,0.56173325,1.0843272,0.0796306,-0.91598153,-1.6222832,-0.16280304,-0.468243,1.3907032,1.0038408,-0.55500436,-0.99800766,0.022595616,0.438212,0.90272623,0.7404715,1.0794812,-0.583471,1.4295222,1.0916623,0.089747794,0.82197815,0.4658346,-0.49269682,0.06934452,-1.2892572,0.7994801,-0.035657294,-1.0903336,1.909683,-1.2368308,-0.40439168,-1.1124403,-0.6243632,-1.4969014,0.0018717666,-0.19704023,-0.15617718,-0.7313715,0.9438305,1.9973278,0.6134634,-1.3012375,-0.77877986,0.721514
2024-02-18,1.4278761,-0.8928905,-1.1767241,-1.0086137,0.2077689,0.5869148,-0.32685736,0.8710697,-1.671617,-0.28982165,-0.6636145,1.9971774,0.21610741,0.92216134,0.7325524,-0.5809786,0.26006836,-0.36778527,-2.6481786,0.42962772,0.55310315,1.0732865,0.09090717,-0.9147559,-1.6256756,-0.17455292,-0.4657226,1.3985786,0.98585075,-0.55245626,-1.0016863,0.033683434,0.43366185,0.9024069,0.7432664,1.0803103,-0.5907699,1.4250851,1.0930638,0.097402126,0.8157361,0.4759775,-0.48829368,0.074705504,-1.2864703,0.7987839,-0.022211306,-1.0951946,1.906589,-1.2417526,-0.41226822,-1.1332666,-0.6252314,-1.4949406,-0.0052508325,-0.183994,-0.17159614,-0.72513926,0.94057477,2.0027113,0.6120622,-1.2991319,-0.7784039,0.7243633
2024-02-19,1.4165769,-0.8887779,-1.2037696,-0.9979652,0.21469286,0.55978835,-0.32906196,0.88122505,-1.6648033,-0.27719492,-0.6706165,2.0095394,0.21701077,0.93686026,0.7225638,-0.59067494,0.25759354,-0.35854405,-2.6368244,0.4154251,0.5565253,1.0535691,0.08568347,-0.91002566,-1.638457,-0.19769414,-0.45307323,1.4091481,0.97110736,-0.54882896,-1.0035887,0.043383088,0.4308719,0.9124508,0.75805366,1.0945381,-0.6165558,1.4482381,1.0965213,0.09801174,0.81715846,0.48693445,-0.46942765,0.06073398,-1.2780979,0.80301964,-0.029995428,-1.0803334,1.9129893,-1.2620124,-0.43224624,-1.1306179,-0.6252816,-1.5028205,0.0021514236,-0.18413599,-0.17135398,-0.72386795,0.93610066,1.9956263,0.59520745,-1.2879223,-0.76883227,0.7316832
2024-02-20,1.3935269,-0.87642556,-1.2318529,-0.97476757,0.22662042,0.532872,-0.33122852,0.87748724,-1.6650718,-0.25725982,-0.67564523,2.0100138,0.21212508,0.95373714,0.7256352,-0.59699136,0.2612603,-0.35348478,-2.6300561,0.39693898,0.5663174,1.0338173,0.06998393,-0.91153353,-1.6491055,-0.22131696,-0.44997585,1.4167126,0.96167016,-0.54296416,-1.0072504,0.047317225,0.42607886,0.9235117,0.7603677,1.0954651,-0.6399384,1.4763316,1.1002328,0.09471212,0.8228722,0.49601808,-0.4474961,0.04067745,-1.2774777,0.8045854,-0.043818254,-1.0511444,1.9240812,-1.2816476,-0.4433135,-1.1214604,-0.62489194,-1.5171725,0.016064765,-0.17826796,-0.15551001,-0.72844887,0.9318285,1.9859878,0.5867325,-1.2689348,-0.75676763,0.7371948
2024-02-21,1.3838012,-0.8726043,-1.2319486,-0.9623089,0.22797897,0.5215677,-0.33977523,0.8757526,-1.670246,-0.2416872,-0.67337203,2.0000312,0.20995755,0.9553087,0.7489564,-0.593618,0.26067263,-0.37126976,-2.6301808,0.38714835,0.5833315,1.0417165,0.06814257,-0.916804,-1.6467586,-0.23291756,-0.45047474,1.4162849,0.9675672,-0.53445905,-1.0141301,0.053403664,0.41589245,0.9231278,0.75522625,1.0972612,-0.6426064,1.4767784,1.1021987,0.081726916,0.8315433,0.48897237,-0.44591373,0.028418088,-1.2778624,0.8020747,-0.052366946,-1.0462836,1.9377854,-1.2971572,-0.42937195,-1.1044738,-0.6321813,-1.5143989,0.013187285,-0.17837735,-0.14044972,-0.7370661,0.9245541,1.9805679,0.5925701,-1.2626058,-0.7526452,0.74034417
2024-02-22,1.3910614,-0.8809694,-1.2319859,-0.95480263,0.2236001,0.5201229,-0.3456945,0.88394076,-1.6691202,-0.24537796,-0.6717407,1.9964416,0.21456164,0.94399333,0.7678115,-0.58580625,0.2588714,-0.39029276,-2.632886,0.386127,0.59725213,1.0617635,0.07633825,-0.91080433,-1.6481595,-0.2327782,-0.44966155,1.4037491,0.98616374,-0.5371201,-1.0198079,0.06390738,0.41051432,0.90391856,0.7497996,1.1005996,-0.6350354,1.4628493,1.1026794,0.06917851,0.8433867,0.48080793,-0.44820893,0.024759075,-1.2788032,0.7978412,-0.05241239,-1.0606754,1.9465934,-1.2978169,-0.4100593,-1.0858024,-0.6415394,-1.5071256,0.0020833344,-0.19252464,-0.1317853,-0.74143654,0.9174439,1.9748293,0.5950905,-1.2678301,-0.745376,0.74289024
2024-02-23,1.4098908,-0.88943046,-1.233003,-0.9533845,0.21661864,0.5316927,-0.35177213,0.8898038,-1.6660672,-0.25318673,-0.6734397,1.9994786,0.21201676,0.9280606,0.78074193,-0.58484405,0.25887683,-0.40745303,-2.642566,0.39123628,0.60938954,1.0904179,0.08223888,-0.9032337,-1.6397176,-0.22494538,-0.45516762,1.3862681,1.0054276,-0.5427555,-1.0183052,0.065335765,0.41864392,0.88223624,0.7436199,1.1046221,-0.6216241,1.4440467,1.0969774,0.070422806,0.8512109,0.4708112,-0.45449388,0.029899267,-1.2815995,0.7992039,-0.0521498,-1.0754402,1.9479994,-1.2804418,-0.40117568,-1.0810466,-0.641937,-1.4960483,-0.013763799,-0.20687145,-0.12687261,-0.7559872,0.9167988,1.9739233,0.5992232,-1.2778792,-0.7405537,0.73757464
2024-02-24,1.4052156,-0.8846546,-1.2350427,-0.96106404,0.21450543,0.5273023,-0.35358936,0.8965279,-1.6631696,-0.2502173,-0.67558354,2.0049384,0.20935836,0.92856586,0.77792394,-0.5872132,0.26002297,-0.40606204,-2.6432714,0.38677993,0.61873907,1.087173,0.084061466,-0.891577,-1.6393689,-0.22986323,-0.45247948,1.3918011,1.0070986,-0.5504344,-1.0114496,0.05820183,0.41333815,0.8879394,0.75039864,1.120213,-0.6229585,1.4507636,1.0927054,0.07245792,0.84025586,0.47574398,-0.458251,0.022776065,-1.2780113,0.8054138,-0.06505286,-1.0632337,1.9487864,-1.2709575,-0.41481867,-1.0857104,-0.63264346,-1.4866713,-0.0150076365,-0.21702035,-0.13084851,-0.75816894,0.92337644,1.973549,0.6011201,-1.2853131,-0.74189407,0.72213376
2024-02-25,1.416172,-0.87702,-1.2414111,-0.9434589,0.22571827,0.5106795,-0.3634537,0.9071934,-1.6717669,-0.23357481,-0.67911375,2.0257156,0.20243604,0.9162024,0.7772868,-0.6053288,0.24261707,-0.4054838,-2.6521928,0.37351912,0.61465085,1.0683113,0.092472516,-0.87597626,-1.636137,-0.2289413,-0.43577394,1.3846717,0.99546635,-0.5644131,-0.993017,0.054299373,0.43222085,0.88051,0.7452175,1.1331537,-0.6275223,1.462412,1.1121229,0.059360046,0.8357913,0.47163734,-0.4695528,0.020353548,-1.2640452,0.8167277,-0.08338608,-1.064412,1.9599975,-1.2620529,-0.42299,-1.0874499,-0.64049685,-1.4695623,-0.015252183,-0.21778163,-0.12965386,-0.76896286,0.9258161,1.9773539,0.5951491,-1.285834,-0.7380802,0.7164742
2024-02-26,1.3973391,-0.87431526,-1.2457355,-0.9432583,0.2365981,0.5027982,-0.3454096,0.9056447,-1.6861178,-0.22364515,-0.6798668,2.0153182,0.20073749,0.9364203,0.75896543,-0.60177207,0.25138468,-0.38616255,-2.650853,0.3622141,0.6088956,1.0390209,0.080554724,-0.87377053,-1.6492093,-0.23379146,-0.43227354,1.3952547,0.9858409,-0.56379926,-0.9983012,0.048152376,0.4182023,0.89774626,0.75235444,1.1297816,-0.63536346,1.489808,1.1187267,0.058715057,0.8346582,0.48116127,-0.455829,0.009273371,-1.2673098,0.809508,-0.0887846,-1.0433513,1.9539629,-1.2715551,-0.4261436,-1.083358,-0.63640064,-1.4894491,0.0047606365,-0.21678138,-0.13217106,-0.7473616,0.93231064,1.978598,0.58684945,-1.2820549,-0.7422718,0.72249067
2024-02-27,1.4043328,-0.8702834,-1.2295674,-0.9280853,0.24642411,0.5016734,-0.34816733,0.8985654,-1.6993464,-0.20664874,-0.6777363,2.0145392,0.18837921,0.92018765,0.75173295,-0.60947126,0.24082652,-0.38745183,-2.656139,0.35683432,0.60348374,1.0299947,0.073674485,-0.8805748,-1.6339853,-0.22457565,-0.42712694,1.3840501,0.9703757,-0.56465554,-0.9980047,0.05005357,0.43804938,0.900726,0.7414042,1.1130038,-0.63303906,1.4838713,1.138974,0.048072744,0.8409093,0.46780553,-0.46410745,0.022079492,-1.269493,0.81019706,-0.09670614,-1.0434649,1.9561149,-1.2665768,-0.40581065,-1.0783778,-0.6382275,-1.4813008,0.013421037,-0.19493103,-0.1223733,-0.75263375,0.92276764,1.9798672,0.58510935,-1.282886,-0.7520424,0.72384775
2024-02-28,1.4132402,-0.87553364,-1.217501,-0.9239223,0.2533517,0.50469196,-0.35194883,0.8959458,-1.7086797,-0.20270674,-0.67953134,2.017196,0.1832195,0.905156,0.73804003,-0.61318564,0.22870159,-0.38891283,-2.657047,0.35490376,0.5939944,1.0254966,0.07180047,-0.8851598,-1.621717,-0.21260807,-0.41557896,1.3790247,0.95298207,-0.5740654,-0.9912664,0.05108279,0.4568798,0.9010756,0.7383515,1.1024355,-0.62939525,1.4770701,1.1562289,0.03656148,0.8390208,0.45916322,-0.4768215,0.042538874,-1.2674172,0.8187098,-0.09867277,-1.0480324,1.951915,-1.2435113,-0.39545155,-1.072495,-0.6373644,-1.4696124,0.01782643,-0.18007113,-0.11812076,-0.75241536,0.9119432,1.979006,0.583605,-1.2913492,-0.76285946,0.7193555
2024-02-29,1.4276022,-0.8755496,-1.2105724,-0.9123324,0.25991848,0.50884587,-0.36939353,0.893231,-1.7058519,-0.20774317,-0.68164545,2.020644,0.17545533,0.883065,0.73733836,-0.61311173,0.21372586,-0.40099165,-2.6579244,0.36045268,0.5874068,1.0279957,0.08168774,-0.88561755,-1.6125113,-0.19753982,-0.4019577,1.3662969,0.94504815,-0.58578134,-0.97849095,0.052524522,0.47514015,0.88677853,0.7289566,1.0844047,-0.6133818,1.4544432,1.1835711,0.024643684,0.82973063,0.45317268,-0.48978832,0.06669608,-1.2676226,0.8241249,-0.10685901,-1.0565597,1.9426339,-1.2071027,-0.38394433,-1.0771846,-0.63793445,-1.4515651,0.009662939,-0.1608419,-0.10674442,-0.7656649,0.90458477,1.9755435,0.5872504,-1.3008811,-0.7580473,0.7061446
2024-03-01,1.4296986,-0.8734528,-1.2059283,-0.92732364,0.24745552,0.51979625,-0.37161988,0.89451885,-1.6928608,-0.22358456,-0.68408406,2.0129097,0.18288715,0.88323915,0.7505226,-0.6022761,0.21751489,-0.40651363,-2.6530597,0.37447035,0.59059995,1.0427914,0.09584729,-0.8890413,-1.6151962,-0.19692762,-0.40543118,1.3664517,0.9548796,-0.58469623,-0.98307395,0.053260412,0.46644193,0.88217455,0.7295934,1.0811126,-0.6022442,1.4410936,1.1789703,0.026481537,0.8209486,0.4544021,-0.49134248,0.07154992,-1.2763405,0.8175429,-0.10439389,-1.0640522,1.9381166,-1.2026615,-0.37900117,-1.083849,-0.63930726,-1.4463199,-0.0041158646,-0.16334818,-0.10875996,-0.767725,0.9080471,1.9721262,0.5986186,-1.3045753,-0.7538592,0.7004957
2024-03-02,1.4251434,-0.8672308,-1.2133517,-0.92295474,0.23695411,0.5113053,-0.3715511,0.8981672,-1.6847417,-0.22402188,-0.68655866,2.0117524,0.19102523,0.88397694,0.7695714,-0.60103685,0.21497351,-0.40607253,-2.6477249,0.37436077,0.5945427,1.0430703,0.10214291,-0.8911571,-1.6291133,-0.2125061,-0.4046735,1.364376,0.96373814,-0.5808593,-0.9898622,0.06307845,0.45709983,0.8780859,0.7300692,1.0852857,-0.6115946,1.449496,1.1735171,0.022493245,0.82210237,0.45894706,-0.48282298,0.05732461,-1.2738143,0.81672925,-0.09781192,-1.0668395,1.9524586,-1.2281895,-0.3866452,-1.0838348,-0.64196116,-1.450086,-0.0078501385,-0.17333134,-0.10709005,-0.77317876,0.9056669,1.9690602,0.60303175,-1.2863415,-0.74003214,0.71288115
2024-03-03,1.4032524,-0.8529532,-1.2330655,-0.9123605,0.23411176,0.5017411,-0.35826,0.88903415,-1.6848397,-0.21752195,-0.6935795,2.0006137,0.18220954,0.897548,0.775703,-0.6000225,0.22451241,-0.39356336,-2.637,0.36825606,0.604327,1.0276278,0.09366844,-0.8934239,-1.6507256,-0.24192932,-0.41265938,1.3684678,0.9717952,-0.5738099,-1.0014086,0.07568925,0.43518877,0.8807236,0.72662914,1.0730488,-0.62715054,1.4745995,1.1613479,0.02728939,0.82853353,0.4757671,-0.4609393,0.032224134,-1.2821721,0.8169174,-0.08656336,-1.0411453,1.9660825,-1.2474189,-0.40167472,-1.0850635,-0.63885814,-1.4707094,0.014010227,-0.17987874,-0.09899937,-0.76948327,0.9017369,1.9640478,0.6076431,-1.2614678,-0.7272568,0.7291146
2024-03-04,1.4199923,-0.85472745,-1.2511203,-0.88714814,0.25193942,0.49148974,-0.35526294,0.8905893,-1.7036784,-0.20174871,-0.69765884,2.028806,0.18003029,0.88749766,0.7896003,-0.61663985,0.22029424,-0.40872708,-2.654349,0.34351876,0.60000575,1.0159453,0.09968773,-0.8886911,-1.632724,-0.24400972,-0.41663405,1.3491445,0.9644218,-0.57800674,-0.99040186,0.07685184,0.4395944,0.8653925,0.7139782,1.0597956,-0.64164674,1.4770741,1.1713829,0.012515958,0.85494614,0.45158547,-0.45610535,0.026588423,-1.267469,0.8225516,-0.090973236,-1.0562851,1.9814351,-1.2384273,-0.4021283,-1.0740802,-0.6549312,-1.4635675,0.02429449,-0.18343458,-0.07585229,-0.78423953,0.9050424,1.966759,0.5979982,-1.2536488,-0.70767283,0.7487843
2024-03-05,1.4274408,-0.8536787,-1.239826,-0.88021815,0.25267693,0.48040932,-0.35117322,0.8841207,-1.7191075,-0.19706012,-0.68930614,2.026412,0.1747509,0.87370384,0.79222524,-0.6228015,0.21551329,-0.4142576,-2.657724,0.3254555,0.59760517,1.0261071,0.09256158,-0.88273424,-1.6089193,-0.2280398,-0.40814883,1.3423626,0.97054446,-0.5660102,-0.98155093,0.07707124,0.43933353,0.8653641,0.7154955,1.0654862,-0.62866426,1.4633484,1.170014,0.016110156,0.8560479,0.4376714,-0.4729489,0.023936529,-1.2615575,0.8192524,-0.092696175,-1.0651935,1.970566,-1.2320656,-0.3970668,-1.0721315,-0.65068793,-1.450544,0.024313994,-0.19153719,-0.07568668,-0.79043514,0.9043846,1.9737121,0.59923965,-1.2589977,-0.71734744,0.7524435
2024-03-06,1.4249514,-0.865094,-1.2109764,-0.929886,0.2336991,0.50960445,-0.32868633,0.8705237,-1.7216496,-0.22039996,-0.6817984,2.0085986,0.19136493,0.889098,0.76674736,-0.6063706,0.2304425,-0.40615135,-2.6541097,0.3439862,0.58084714,1.055343,0.09232061,-0.88347894,-1.5939139,-0.1991184,-0.40730685,1.3633764,0.971483,-0.5450489,-0.9837602,0.058692854,0.42413664,0.8764319,0.73502994,1.0771556,-0.6025716,1.445999,1.1378201,0.034259368,0.84290785,0.43750137,-0.48395804,0.04119064,-1.2589129,0.7997105,-0.075254634,-1.0776197,1.9337986,-1.2216799,-0.38852862,-1.0801369,-0.63930625,-1.4564538,0.00028952857,-0.21818589,-0.107503586,-0.76670676,0.9208237,1.9824178,0.6097572,-1.2774448,-0.74563396,0.7449218
2024-03-07,1.4357377,-0.855101,-1.2082158,-0.9168606,0.24211833,0.5068862,-0.3413609,0.857745,-1.7318293,-0.2240529,-0.6800686,2.005081,0.18560253,0.89169794,0.76472783,-0.61327666,0.22361854,-0.40704963,-2.65586,0.347836,0.56771123,1.0481868,0.09587978,-0.87219673,-1.5818096,-0.18326136,-0.40186492,1.3632797,0.95878094,-0.54615194,-0.9797979,0.060712498,0.43923718,0.88247424,0.7260742,1.0677315,-0.586373,1.4316804,1.1532232,0.03702963,0.8284045,0.44567224,-0.50224143,0.059240874,-1.2713013,0.79183644,-0.08758288,-1.0762928,1.9267637,-1.2066078,-0.375117,-1.0985769,-0.6471596,-1.450438,0.0032784322,-0.18948956,-0.11738209,-0.7667398,0.92472404,1.9932551,0.6203281,-1.2889612,-0.7596053,0.73367083
2024-03-08,1.4295262,-0.8499509,-1.2234418,-0.90280604,0.24501605,0.5029299,-0.3525603,0.86516994,-1.7323287,-0.22785002,-0.6859328,2.0010579,0.1737512,0.89498985,0.7590408,-0.6380456,0.23209271,-0.40516853,-2.6587067,0.35136566,0.5770229,1.0526159,0.1044123,-0.8528238,-1.5943446,-0.1855108,-0.40795013,1.3569978,0.95831203,-0.5502137,-0.96974874,0.047692586,0.47342816,0.888184,0.7088588,1.0703119,-0.5729226,1.4417428,1.150269,0.039027773,0.82569873,0.4530682,-0.5113797,0.071042635,-1.2831514,0.80967647,-0.10737857,-1.054523,1.9326807,-1.1898,-0.37922576,-1.0969865,-0.6661221,-1.44867,0.0075942287,-0.17481017,-0.11988676,-0.77218014,0.9299348,1.9821762,0.6211043,-1.293907,-0.7605742,0.709712
2024-03-09,1.416446,-0.86744446,-1.2304693,-0.9225244,0.23467296,0.52998215,-0.3371545,0.8752515,-1.7341859,-0.23740253,-0.69705135,1.980194,0.17117342,0.9122255,0.7525892,-0.64716685,0.25658137,-0.39873892,-2.6593258,0.3626897,0.58571494,1.0704544,0.10341902,-0.85318106,-1.6199627,-0.1923303,-0.43192616,1.3634304,0.9714841,-0.5487204,-0.9742695,0.027735882,0.4822928,0.8957645,0.70545316,1.0787623,-0.56073815,1.4645946,1.1234492,0.055445813,0.8340394,0.45699853,-0.5073083,0.07110668,-1.2959918,0.8281024,-0.097107865,-1.040649,1.9277745,-1.1801668,-0.3967088,-1.0884893,-0.6715687,-1.4696186,0.008907985,-0.18336797,-0.12785614,-0.7602128,0.9414437,1.9731612,0.61998576,-1.2921966,-0.7628798,0.70297474
2024-03-10,1.4116254,-0.88188004,-1.2132354,-0.9129506,0.23138176,0.53461784,-0.3513919,0.88232017,-1.7357188,-0.22377904,-0.69117576,1.9789989,0.17320238,0.8973724,0.7651081,-0.64804053,0.25004202,-0.40801653,-2.6725426,0.37216327,0.58717275,1.0816112,0.10937707,-0.8647655,-1.6225206,-0.18931024,-0.43768734,1.3604246,0.9664486,-0.54049695,-0.9722402,0.020257087,0.4961325,0.8940707,0.697094,1.086593,-0.5532101,1.4565567,1.1311929,0.047332298,0.84156644,0.442046,-0.50847834,0.0672067,-1.2833104,0.84339964,-0.09483332,-1.0462195,1.9280953,-1.1928773,-0.38878727,-1.083139,-0.6710349,-1.4703071,-0.00642484,-0.17668423,-0.1170234,-0.7761511,0.9336299,1.9702535,0.61435467,-1.2821535,-0.756306,0.69861734
2024-03-11,1.4093745,-0.8868478,-1.1960388,-0.9086714,0.22354588,0.52416915,-0.34750423,0.8850201,-1.7222235,-0.22229503,-0.68004245,1.9945801,0.19590224,0.87629205,0.7707085,-0.6262232,0.22968288,-0.40014574,-2.6754868,0.37972966,0.5747512,1.0735596,0.11462425,-0.884188,-1.6228106,-0.18353531,-0.4251646,1.3591809,0.9636061,-0.54272777,-0.97750753,0.03306615,0.4950412,0.8798495,0.70173794,1.0912839,-0.5659009,1.4444888,1.1397134,0.028634945,0.84714985,0.43131486,-0.5071102,0.059800908,-1.2675617,0.8431948,-0.07703464,-1.0671698,1.9347783,-1.230498,-0.37952378,-1.0766226,-0.6626138,-1.4704168,-0.021679511,-0.19249673,-0.112587325,-0.77751595,0.9196773,1.9708256,0.60808796,-1.2668667,-0.7482899,0.7194949
2024-03-12,1.4357321,-0.879404,-1.183184,-0.89930737,0.21411267,0.52811307,-0.34860432,0.8762312,-1.7063212,-0.21947168,-0.68412405,2.0087218,0.19015792,0.84185,0.77930254,-0.6164809,0.20154193,-0.39632055,-2.6656523,0.39178768,0.5614702,1.0704371,0.11461149,-0.900423,-1.6168426,-0.17718878,-0.41451168,1.3424141,0.96990377,-0.5527596,-0.9787767,0.060961213,0.50172263,0.8445787,0.6918029,1.07499,-0.5714306,1.4238344,1.1534241,0.02036484,0.8538237,0.42559898,-0.51316184,0.062886976,-1.2614235,0.83793133,-0.05039542,-1.1009449,1.945082,-1.2433975,-0.37204054,-1.0864403,-0.65256196,-1.4585465,-0.031400487,-0.19612592,-0.10719887,-0.7847869,0.9060492,1.9784677,0.6079509,-1.2537946,-0.74608463,0.7508322
2024-03-13,1.4329618,-0.84800136,-1.2244956,-0.83115005,0.2596958,0.4450604,-0.41466236,0.9233497,-1.6885474,-0.14749993,-0.67559654,2.0814154,0.18989412,0.8294125,0.76422083,-0.6664444,0.1689659,-0.40044194,-2.6451879,0.35996914,0.576799,0.9984526,0.11962055,-0.8718424,-1.630338,-0.23129068,-0.35791492,1.3457521,0.8973144,-0.59484905,-0.96368635,0.06966964,0.48311806,0.86743826,0.6986948,1.0976834,-0.6563446,1.4522563,1.2315093,-0.037415806,0.8775338,0.43088308,-0.48409483,0.033977862,-1.1972752,0.84343606,-0.13243955,-1.085964,2.004303,-1.2835706,-0.38242194,-1.0788116,-0.6766809,-1.424519,-0.01610959,-0.18144925,-0.08392687,-0.80015236,0.8959562,1.9587486,0.571707,-1.2489108,-0.701561,0.75137675
2024-03-14,1.4310644,-0.83669794,-1.2247308,-0.8298771,0.26308173,0.4442603,-0.41619125,0.9123323,-1.6989359,-0.14294484,-0.6660179,2.0830424,0.18631016,0.8295757,0.7729891,-0.6620296,0.16461733,-0.3958644,-2.6474125,0.35757467,0.57013285,0.99199426,0.114463575,-0.87793076,-1.6300043,-0.23648527,-0.35858002,1.3482194,0.89506745,-0.60579896,-0.95824397,0.06554964,0.4735456,0.85797924,0.6984962,1.076575,-0.65382373,1.4512914,1.2396817,-0.036713038,0.8744663,0.43523872,-0.48634407,0.034791596,-1.2070123,0.84329796,-0.12042176,-1.070888,2.003884,-1.2756091,-0.38003978,-1.0832168,-0.6770878,-1.434936,-0.000120845936,-0.18056463,-0.07737626,-0.80765265,0.90125215,1.9635664,0.5792357,-1.2470138,-0.6971143,0.7576617
2024-03-15,1.4580722,-0.84473455,-1.2124513,-0.8540623,0.2571899,0.47410628,-0.405711,0.9185361,-1.7181511,-0.16246198,-0.6629023,2.071741,0.18388054,0.8229288,0.77662915,-0.66668195,0.17569263,-0.41524175,-2.6621826,0.36470357,0.5751699,1.0386463,0.12617424,-0.87720376,-1.6137371,-0.2149093,-0.3650597,1.3392688,0.92129534,-0.6016468,-0.94902736,0.046650186,0.48163477,0.83953893,0.6932783,1.0773633,-0.6086039,1.4277554,1.2172235,-0.015600489,0.8773102,0.42211285,-0.51771,0.050135963,-1.2253009,0.8362376,-0.11529231,-1.0855978,1.9785517,-1.2311234,-0.3681971,-1.0868629,-0.68311405,-1.4253837,-0.011933996,-0.20514345,-0.09431864,-0.81659436,0.92187124,1.9730203,0.59628415,-1.271028,-0.7063652,0.7489231
