date,ae_embedding_0,ae_embedding_1,ae_embedding_2,ae_embedding_3,ae_embedding_4,ae_embedding_5,ae_embedding_6,ae_embedding_7,ae_embedding_8,ae_embedding_9,ae_embedding_10,ae_embedding_11,ae_embedding_12,ae_embedding_13,ae_embedding_14,ae_embedding_15,ae_embedding_16,ae_embedding_17,ae_embedding_18,ae_embedding_19,ae_embedding_20,ae_embedding_21,ae_embedding_22,ae_embedding_23,ae_embedding_24,ae_embedding_25,ae_embedding_26,ae_embedding_27,ae_embedding_28,ae_embedding_29,ae_embedding_30,ae_embedding_31
2024-06-17 14:00:00,0.14321654,0.21594231,-0.0490008,-0.11885604,-0.17422889,0.14028083,-0.121833235,-0.31143227,0.1456846,0.012437536,-0.2083503,0.20694825,0.31199124,-0.35846916,-0.32658732,-0.20726994,0.20731041,0.25043002,-0.31457308,-0.28273433,0.013247825,0.20435277,-0.21832594,0.13480003,0.11272317,0.13733342,-0.1693477,-0.13269565,0.14728063,0.029943008,-0.03353855,-0.14402726
2024-06-17 15:00:00,0.14093588,0.21305922,-0.04836017,-0.11787353,-0.16888203,0.13964058,-0.121305645,-0.3063695,0.14185682,0.0131621575,-0.20371586,0.20383528,0.30906656,-0.354654,-0.3222832,-0.206561,0.20746371,0.24449396,-0.30995914,-0.2767045,0.01374267,0.198463,-0.21470016,0.13223289,0.11267479,0.13335197,-0.16743952,-0.12922949,0.1448794,0.030693237,-0.03371371,-0.14477131
2024-06-17 16:00:00,0.13735744,0.20918463,-0.048901893,-0.11719967,-0.16350481,0.13890544,-0.1200621,-0.30113286,0.13789538,0.013550746,-0.19817865,0.20179245,0.30493248,-0.35130024,-0.31762078,-0.20603469,0.20621012,0.23841596,-0.30501884,-0.27201742,0.012890473,0.19396096,-0.21123564,0.12908027,0.113047406,0.12934229,-0.16607848,-0.12602758,0.14256251,0.031037506,-0.034702715,-0.14368129
2024-06-17 17:00:00,0.13659151,0.20890157,-0.04814244,-0.11715805,-0.16230409,0.13937518,-0.11982396,-0.3004811,0.13749883,0.013193428,-0.19697118,0.20089068,0.30488223,-0.35007042,-0.31666684,-0.20650971,0.20662339,0.23730385,-0.30462477,-0.27103162,0.0133145675,0.19299456,-0.21076062,0.12857062,0.11239514,0.12792857,-0.1659514,-0.12527877,0.14163621,0.03131086,-0.0350207,-0.14490569
2024-06-17 18:00:00,0.13103323,0.20322593,-0.047489956,-0.11479306,-0.15506911,0.13661487,-0.117848866,-0.29305917,0.13202724,0.01312264,-0.18846753,0.19661501,0.2995489,-0.3432641,-0.30803806,-0.20462525,0.20517644,0.22758088,-0.29636124,-0.26244077,0.012587458,0.18433225,-0.20481023,0.12490736,0.11049752,0.12048991,-0.16167456,-0.11878032,0.13666235,0.032033976,-0.03653138,-0.14425045
2024-06-17 19:00:00,0.1289467,0.2007115,-0.046276003,-0.11245362,-0.15315261,0.13537236,-0.11577895,-0.28993014,0.130948,0.011169014,-0.18593562,0.19416434,0.29648098,-0.33784878,-0.303558,-0.20271707,0.20400454,0.22545767,-0.29309508,-0.25916892,0.01221437,0.18020248,-0.20174453,0.12383817,0.10778931,0.11813331,-0.15752587,-0.11601848,0.13313055,0.032563906,-0.03660532,-0.1429713
2024-06-18 13:00:00,0.12614729,0.1992303,-0.043136932,-0.108521804,-0.15213561,0.13169493,-0.114830434,-0.28548828,0.13043264,0.008800778,-0.18322599,0.19116735,0.2941638,-0.33115137,-0.29768258,-0.20097837,0.20342734,0.2232332,-0.28884304,-0.25519955,0.010851644,0.17443886,-0.1991764,0.123045504,0.10337709,0.11489466,-0.1528897,-0.112291284,0.12949571,0.032698,-0.0385165,-0.14187911
2024-06-18 14:00:00,0.12839596,0.20213462,-0.042015165,-0.10798123,-0.1558412,0.13255425,-0.11516692,-0.28816557,0.13367459,0.0074507436,-0.18770027,0.19251186,0.29695335,-0.33291054,-0.3003317,-0.20198122,0.20388015,0.22812039,-0.29176822,-0.2585601,0.010335468,0.1779246,-0.20260915,0.12463107,0.102825254,0.11821136,-0.15413553,-0.11473157,0.13114631,0.03285027,-0.038856767,-0.14222947
2024-06-18 15:00:00,0.12947388,0.20287848,-0.043349043,-0.10799452,-0.15895559,0.13242275,-0.11499691,-0.28981268,0.13551211,0.0068382965,-0.19051218,0.19487393,0.29681963,-0.33511376,-0.30227852,-0.20159405,0.20251474,0.23174027,-0.2934941,-0.26205623,0.0085159615,0.18130118,-0.20442957,0.12563992,0.1036299,0.12154935,-0.15495008,-0.11703574,0.13288718,0.032402847,-0.03882516,-0.13932705
2024-06-18 16:00:00,0.12862872,0.20016848,-0.0459271,-0.10769511,-0.15917154,0.13081273,-0.1136303,-0.2889336,0.13446406,0.006897402,-0.18961084,0.19582537,0.29320183,-0.33490098,-0.30081907,-0.19904605,0.19999087,0.23114407,-0.29178035,-0.26199985,0.006831184,0.18094665,-0.20236552,0.12552954,0.10433689,0.12230003,-0.15296358,-0.11673773,0.13226117,0.03220546,-0.037807725,-0.13460115
2024-06-18 17:00:00,0.12707627,0.19536069,-0.050445333,-0.10778337,-0.15839896,0.12875517,-0.11135203,-0.28691414,0.13213365,0.007380589,-0.18733174,0.1972147,0.2868103,-0.3341483,-0.29844666,-0.19511268,0.19596332,0.229438,-0.28886366,-0.2616424,0.004649073,0.17983153,-0.19838896,0.12475831,0.10606517,0.12291917,-0.14982486,-0.11602161,0.13106272,0.03155468,-0.03603118,-0.1273537
2024-06-18 18:00:00,0.12717132,0.19612564,-0.05071456,-0.1083206,-0.15981254,0.12724608,-0.11264489,-0.28790224,0.13218114,0.00848098,-0.18748567,0.19780956,0.28742322,-0.3351808,-0.29925218,-0.19469908,0.19625586,0.22992146,-0.28952712,-0.26251516,0.004726127,0.18005884,-0.19825646,0.1255965,0.10606079,0.1231996,-0.1500527,-0.11643485,0.13189952,0.0308805,-0.035908774,-0.12694946
